epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,mae
0,3.2257253266738453e-06,3.2257253266738453e-06,24.6101746029324,3.987995688001566,2.5867768583056785
1,3.0065796042149383e-06,6.2323049308887835e-06,16.59765413072374,2.7815041097986652,2.229292344046768
2,3.227207033464329e-06,9.459511964353112e-06,16.202517403496635,2.59996738255981,2.229565522184631
3,3.1810361325290592e-06,1.2640548096882172e-05,16.130405849880642,2.6545715465794526,2.2259601428540896
4,3.2039907070923575e-06,1.584453880397453e-05,16.08961688147651,2.638554500549282,2.2218026890481934
5,3.0355040179916923e-06,1.8880042821966224e-05,16.27716933356391,2.651481616550704,2.237962362183857
6,3.1434848418247336e-06,2.2023527663790956e-05,16.13982899983724,2.6065125639495594,2.2271028999841094
7,3.0963381466347263e-06,2.511986581042568e-05,16.189079814487034,2.660683092775555,2.2307848352004203
8,3.04936894171884e-06,2.8169234752144523e-05,16.19723309410943,2.6429522568052484,2.227891535543298
9,3.1456256768486236e-06,3.131486042899315e-05,16.172725359598797,2.6719387508437413,2.225781745526197
10,3.0238114688378357e-06,3.433867189783099e-05,16.103863292270237,2.634558046551376,2.2164544554837167
11,3.0955033577591025e-06,3.743417525559009e-05,16.061394691467285,2.682432645341925,2.211354020439267
12,3.1481772042989333e-06,4.0582352459889025e-05,16.090968661838108,2.6606693454439263,2.2129190810671
13,3.026391554697833e-06,4.360874401458686e-05,16.184828016493057,2.6408745371005313,2.221148260464572
14,2.9948558978829166e-06,4.660359991246977e-05,16.05893982781304,2.655854718108505,2.2057479370599227
15,3.0576420538784622e-06,4.9661241966348235e-05,16.071972635057236,2.674380322696699,2.2046229766288366
16,2.9731475568039174e-06,5.2634389523152155e-05,16.074544270833332,2.600346445724295,2.204776878087259
17,2.974955170769436e-06,5.560934469392159e-05,15.99453067779541,2.5915491600403353,2.1971289493494015
18,3.0044117681415234e-06,5.861375646206311e-05,16.061378055148655,2.642581385356729,2.2023737657463496
19,2.9767221793306947e-06,6.159047864139381e-05,16.015029907226562,2.595911432065339,2.1960566824427534
20,3.0124128190504567e-06,6.460289146044427e-05,16.070897314283584,2.5886362391166946,2.1982550954808726
21,2.970552213271558e-06,6.757344367371583e-05,16.02331648932563,2.6502093424227713,2.1928891065750684
22,3.0473308108351154e-06,7.062077448455095e-05,16.136690881517197,2.624440772625115,2.2020958850071
23,3.076357909655413e-06,7.369713239420637e-05,16.047752804226345,2.647386655287381,2.1926760487430275
24,3.06195237723477e-06,7.675908477144113e-05,15.953616989983452,2.5422368241459274,2.181117444507006
25,3.011567372491643e-06,7.977065214393277e-05,16.07633039686415,2.6075510766844237,2.1934045102727295
26,3.0326919621790747e-06,8.280334410611185e-05,15.99548774295383,2.606049567428175,2.186237839530732
27,3.0674783788824978e-06,8.587082248499435e-05,15.97861353556315,2.6334723171585246,2.1835612800289947
28,2.963876315728233e-06,8.883469880072259e-05,15.943877432081434,2.655583364821494,2.1780648748828053
29,3.0207068737556313e-06,9.185540567447823e-05,15.956428739759657,2.6035850192907146,2.178306865274173
30,2.998924774789458e-06,9.485433044926769e-05,16.009093390570747,2.63989790262165,2.1789599238164286
31,3.0228084176974406e-06,9.787713886696513e-05,15.971077813042534,2.6399643100839207,2.1752620871903128
32,2.999368399333859e-06,0.00010087650726629898,16.015151023864746,2.6294161303940298,2.1790328070574376
33,3.024569209130012e-06,0.000103901076475429,15.952658971150717,2.654577701521347,2.17270851980268
34,2.9999882759280106e-06,0.00010690106475135701,16.008780479431152,2.63826288026739,2.1764670510222923
35,3.0196729435158146e-06,0.00010992073769487283,15.909629609849718,2.6417265968480335,2.1646965473156476
36,3.0918386507217165e-06,0.00011301257634559455,15.941460185580784,2.6316953904333786,2.1666520051505342
37,3.0272123382921087e-06,0.00011603978868388666,15.905504650539822,2.611074425887346,2.1630136330519187
38,3.004371725634521e-06,0.00011904416040952119,16.001131269666885,2.6480376251664812,2.1703441232907177
39,3.0479613996927024e-06,0.0001220921218092139,15.989583121405708,2.6115812788648944,2.169433186814034
40,3.1401195286545e-06,0.0001252322413378684,15.957119094000923,2.606535902369134,2.162168683939053
41,3.1134096337856944e-06,0.00012834565097165408,15.909247504340279,2.574914215907186,2.1558034949164613
42,3.090132599991648e-06,0.00013143578357164572,15.929077572292751,2.611181971973076,2.156252514779234
43,3.0724491038300897e-06,0.00013450823267547582,15.951602511935764,2.594298949089116,2.161883332297656
44,3.04900058084797e-06,0.0001375572332563238,15.893079333835178,2.606424549515881,2.1538076867049885
45,3.0306551303557662e-06,0.00014058788838667956,15.894477632310656,2.5875717233691793,2.1537541922657097
46,3.087432809483903e-06,0.00014367532119616345,15.925273365444607,2.632014298397232,2.1546918056392097
47,3.0570499374413333e-06,0.00014673237113360478,15.886435296800402,2.599151612231325,2.1493311833475293
48,3.0837389290463597e-06,0.00014981611006265115,15.94087282816569,2.6217083285161786,2.1537626136346617
49,3.1886032165964845e-06,0.00015300471327924764,15.926164521111382,2.5980249557416792,2.1491992151397343
