epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,val_loss,rmse,mae,time_sec,memory_mb,cpu_percent
28,6.391285584535217e-06,0.00015125614391445853,1.1199226379394531,1.2128503322601318,1.101294743284468,0.9244549214524843,11.936116456985474,3713.51171875,34.7
29,5.887087132156096e-06,0.00015714323104661462,1.119338035583496,1.18163001537323,1.087028096381872,0.9088270508233076,11.418082475662231,3732.40234375,34.0
30,5.96884788445771e-06,0.00016311207893107232,1.1187821626663208,1.189420223236084,1.0906054774667415,0.9121203031891152,11.668237686157227,3749.9296875,47.9
31,6.689391151025898e-06,0.00016980147008209822,1.118881344795227,1.2151434421539307,1.102335381444319,0.9248753212976052,12.286308765411377,3770.0703125,35.9
32,6.279731720004734e-06,0.00017608120180210294,1.1183009147644043,1.1825116872787476,1.0874335469975167,0.9096317596266424,11.800495147705078,3787.47265625,37.2
33,5.5710893367566945e-06,0.00018165229113885963,1.1169201135635376,1.2171635627746582,1.1032514869659344,0.9247436847647675,11.045920372009277,3806.90625,29.7
34,5.828560248814285e-06,0.00018748085138767392,1.1168811321258545,1.172838807106018,1.082976815822701,0.9053147467971332,11.33678936958313,3824.92578125,35.0
35,5.984935221776347e-06,0.00019346578660945027,1.116258978843689,1.167414665222168,1.0804696528719302,0.9026988966000745,11.477620840072632,3843.80078125,34.2
36,5.357429030752885e-06,0.00019882321564020317,1.115288257598877,1.1664668321609497,1.0800309027357937,0.9018201529506694,10.77297043800354,3862.0625,32.2
37,5.6752917272614205e-06,0.0002044985073674646,1.1150777339935303,1.173471450805664,1.0832688771161334,0.9048830638524228,11.145512580871582,3881.3046875,33.9
38,6.26947019250519e-06,0.0002107679775599698,1.1146013736724854,1.169813871383667,1.081579333986275,0.9039773039770911,11.845096111297607,3899.421875,37.6
39,6.240646869052671e-06,0.00021700862442902247,1.1143337488174438,1.1672863960266113,1.0804102500170392,0.9024627454169089,11.786003828048706,3917.52734375,35.2
40,5.559202688593071e-06,0.00022256782711761554,1.113508939743042,1.164191722869873,1.0789772045707553,0.9009822949098379,11.040292501449585,3936.31640625,29.1
