epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,recall@5,ndcg@5,recall@10,ndcg@10,recall@20,ndcg@20,recall@50,ndcg@50
17,1.075079253310687e-05,0.0001483024132163175,146460.64322916666,1.328713198664758,0.0,0.0,0.0,0.0,0.0021867908785724024,0.00149494603426007,0.05677173719669862,0.02463201144257841
18,1.0780525938453037e-05,0.00015908293915477053,150300.44010416666,1.3220314014899899,0.0,0.0,0.0,0.0,0.00010877142828483444,0.00010187022758362883,0.05536508269264933,0.023685962765428524
19,8.046456654732019e-06,0.00016712939580950254,152378.828125,1.3258830575828868,0.0,0.0,0.0,0.0,0.0,0.0,0.053729826779637106,0.02223068260111591
20,7.75287622077528e-06,0.00017488227203027782,151791.78645833334,1.324528208045901,0.0,0.0,0.0,0.0,0.0,0.0,0.04731560807444646,0.019840711881280736
21,7.625446193441454e-06,0.00018250771822371926,148043.80208333334,1.3182379776948077,0.0,0.0,0.0,0.0,0.00028514038681502795,0.00019393372041775795,0.05051138615396348,0.020916941772570252
22,7.527527630594327e-06,0.0001900352458543136,149165.28385416666,1.3100247840698889,0.0,0.0,0.0,0.0,0.0010755100542172158,0.0007865262276531424,0.05435537241771232,0.023425319917686024
23,7.4679008857138885e-06,0.0001975031467400275,146946.08072916666,1.3090218481580647,0.0,0.0,0.0,0.0,0.0018581296870770554,0.0008234701335599975,0.05432919959283181,0.023040919676575383
24,7.502114805119805e-06,0.0002050052615451473,150106.95833333334,1.3101867244711396,0.0,0.0,0.0,0.0,0.0007565582565582566,0.00033625820490303684,0.050720940855295514,0.02154380891798603
25,7.6214193525166125e-06,0.0002126266808976639,149626.85677083334,1.302067678631053,0.0,0.0,0.0,0.0,0.0012231287231287233,0.00044898913750950384,0.04940819720179639,0.020599086081180405
26,7.460464481376748e-06,0.00022008714537904064,148399.1796875,1.2931688007064992,0.0,0.0,0.0,0.0,0.00035418285418285415,0.00013882304530248311,0.05015455551078235,0.020725067421255034
27,7.482651591267901e-06,0.00022756979697030854,147386.65364583334,1.2945372331829168,0.0,0.0,0.0,0.0,0.0002279202279202279,6.968238175316376e-05,0.046587288672614434,0.01939970347947625
28,7.5776725256286895e-06,0.00023514746949593722,143485.75520833334,1.286912262554498,0.0,0.0,0.0,0.0,2.5900025900025898e-05,1.9635659957640224e-05,0.05141378178393575,0.0213854042314821
29,7.5125133045387016e-06,0.00024265998280047593,149581.03125,1.2821375944763336,0.0,0.0,0.0,0.0,0.00011007511007511007,7.049381554425682e-05,0.051044382295730314,0.021311442939737565
30,7.472000400912979e-06,0.0002501319832013889,146939.20833333334,1.2831383665266665,0.0,0.0,0.0,0.0,0.00045454545454545455,0.00012995152115322732,0.051132973058909514,0.021017485819221214
31,7.513406304033046e-06,0.000257645389505422,143149.35677083334,1.280423895072628,0.0,0.0,0.0,0.0,0.0003878066378066378,0.00015745972837825554,0.048242578869608706,0.02018029655273792
32,7.816375403094196e-06,0.0002654617649085162,147570.66927083334,1.2733989357540907,0.0,0.0,0.0,0.0,0.0018887968523524981,0.0011425028819245227,0.04714077600718445,0.020269845729352594
33,7.555526791143884e-06,0.00027301729169966005,144418.15364583334,1.270279310591897,0.0,0.0,0.0,0.0,0.0016641384396317346,0.000903111588569378,0.04953503649138317,0.020627682394754165
34,7.504345193800039e-06,0.0002805216368934601,143995.27083333334,1.2726208866445794,0.0,0.0,0.0,0.0,0.00010323359379963153,6.529276999504361e-05,0.05349337268440333,0.022219167175955793
35,7.5500922706417215e-06,0.0002880717291641018,141769.4921875,1.267602590045016,0.0,0.0,0.0,0.0,0.00041588390644994416,0.00014487554895591386,0.05090374459632206,0.021594945959712033
36,7.518709042037742e-06,0.00029559043820613954,147760.39583333334,1.266996143579823,0.0,0.0,0.0,0.0,0.0,0.0,0.047673278007284735,0.01984609114504451
37,7.55131025965299e-06,0.00030314174846579253,139123.63541666666,1.260708803877383,0.0,0.0,0.0,0.0,0.0005014464920125297,0.0002006962648379996,0.042691407695562573,0.018044911718139354
38,7.671149967911816e-06,0.0003108128984337043,142263.13020833334,1.2567100521492944,0.0,0.0,0.0,0.0,0.0002725087630748008,0.00017616195677589984,0.03627610455902549,0.015381805256718579
39,7.555947504685299e-06,0.0003183688459383896,139219.14192708334,1.2544918861640026,0.0,0.0,0.0,0.0,2.5900025900025898e-05,1.7881822343539005e-05,0.04415984633397522,0.017975827535645313
40,7.948119938930394e-06,0.00032631696587732,142256.30208333334,1.255524959976927,0.0,0.0,0.0,0.0,8.417508417508417e-05,5.200417804879725e-05,0.04605853936564676,0.018835100907340075
41,7.61393450749964e-06,0.0003339309003848197,141886.33854166666,1.2525628559943347,0.0,0.0,0.0,0.0,0.0009018759018759018,0.00036537373525983137,0.05162530300300785,0.02152484806863538
42,7.78055816425283e-06,0.0003417114585490725,138738.703125,1.247430381884534,0.0,0.0,0.0,0.0,0.002590973324625637,0.001206176166456266,0.048225402620436876,0.020323903195048225
43,7.710363523044514e-06,0.000349421822072117,144202.9375,1.2486140398059893,0.0,0.0,0.0,0.0,0.002629194446180092,0.0014358188617460187,0.047534133981374065,0.02022868211887602
44,7.545071041086985e-06,0.000356966893113204,137947.92708333334,1.2445947391218182,0.0,0.0,0.0,0.0,0.0020836388639418947,0.001145667962359346,0.04531673195249134,0.019459299485606728
45,7.5609502347530544e-06,0.0003645278433479571,140260.74479166666,1.239827659844245,0.0,0.0,0.0,0.0,0.0012364949864949863,0.0005238678349492991,0.04673411056394755,0.01972339452652147
46,7.5988448110985345e-06,0.0003721266881590556,138308.62239583334,1.2361646938090658,0.0,0.0,0.0,0.0,0.001562175562175562,0.0007462540811098137,0.04958193085948281,0.020559875754847867
47,7.6035796899910335e-06,0.0003797302678490466,140294.48177083334,1.233711953234134,0.0,0.0,0.0,0.0,0.0016790768154404518,0.0008000808359805248,0.04617798647373042,0.019741889324876364
48,7.653733919421174e-06,0.00038738400176846775,136408.25520833334,1.2330518379683097,0.0,0.0,0.0,0.0,0.0023322628992485453,0.0011297467077328919,0.04709365770540767,0.020445907642846702
49,7.599754967387285e-06,0.00039498375673585503,139735.26822916666,1.2328170794879996,0.0,0.0,0.0,0.0,0.0027606467606467603,0.0013906819568919868,0.04343253642287448,0.018937715496549958
