epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,val_loss,rmse,mae,time_sec,memory_mb,cpu_percent
1,6.355904697800733e-06,6.355904697800733e-06,1.5276912450790405,1.597886323928833,1.2640752757289992,1.0610289509608053,8.951479196548462,2768.0078125,31.1
2,5.343138381595674e-06,1.1699043079396408e-05,1.230989933013916,1.5423263311386108,1.2419042050149887,1.039228549772874,7.769895792007446,2788.234375,43.6
3,5.3600025363449925e-06,1.7059045615741402e-05,1.1871120929718018,1.365616798400879,1.168596159105513,0.9737628250142808,7.795565605163574,2807.53515625,39.1
4,5.47178683406006e-06,2.2530832449801463e-05,1.1711879968643188,1.373525619506836,1.1719751508181293,0.9758592052195844,7.933426856994629,2826.84765625,42.5
5,5.321965592509305e-06,2.785279804231077e-05,1.1611576080322266,1.3298652172088623,1.1531977885171238,0.9613315213651311,7.787281274795532,2846.73828125,39.5
6,5.2909421751228586e-06,3.314374021743363e-05,1.1553020477294922,1.3028110265731812,1.1414075802211772,0.951978701796214,7.755810022354126,2865.25,38.0
7,5.4177256762480055e-06,3.856146589368164e-05,1.1484946012496948,1.2466987371444702,1.116556652918054,0.9324399274921421,7.873795509338379,2884.0390625,40.2
8,5.445540214787336e-06,4.4007006108468976e-05,1.1428813934326172,1.2348341941833496,1.1112309199462898,0.9281631328439933,7.901245355606079,2904.68359375,39.0
9,5.458244813684697e-06,4.9465250922153676e-05,1.138298511505127,1.267386555671692,1.1257826868368837,0.9400257114969754,7.937141180038452,2923.42578125,38.2
10,5.57959327926602e-06,5.50448442014197e-05,1.1336004734039307,1.2675600051879883,1.1258597175333964,0.9403869578801312,8.0778226852417,2942.85546875,44.1
11,5.476170352142637e-06,6.0521014553562333e-05,1.128969669342041,1.260528802871704,1.1227328606904183,0.9390566436093426,7.972303867340088,2962.44140625,38.8
12,5.588959291900115e-06,6.610997384546246e-05,1.124576449394226,1.2266008853912354,1.1075202007885112,0.9285731355152073,8.058463335037231,2982.16015625,40.2
13,5.440852601308079e-06,7.155082644677053e-05,1.1196833848953247,1.2046998739242554,1.097588231586945,0.9205485897757144,7.8893725872039795,3000.5078125,42.6
14,5.398722790079621e-06,7.694954923685016e-05,1.1150507926940918,1.1753458976745605,1.0841336894332472,0.9084381110213764,7.86364483833313,3019.7265625,37.5
15,5.6110780641519835e-06,8.256062730100214e-05,1.1118497848510742,1.1467236280441284,1.070851894519812,0.8936851397554305,8.097012996673584,3038.3359375,40.4
16,5.518496389521594e-06,8.807912369052373e-05,1.108096957206726,1.1571358442306519,1.0757025209581108,0.8995402471889017,8.007132768630981,3057.06640625,41.8
17,5.460405885385959e-06,9.35395295759097e-05,1.1050326824188232,1.173425316810608,1.0832476203119508,0.9055452693746274,7.940817832946777,3076.7109375,35.6
18,5.581659132250305e-06,9.912118870816e-05,1.1018106937408447,1.1264721155166626,1.0613538744372568,0.8817176393703562,8.075348377227783,3096.609375,41.6
19,5.674032032526303e-06,0.0001047952207406863,1.0999314785003662,1.1264508962631226,1.061343930025032,0.8829029977775269,8.1607825756073,3115.22265625,38.6
20,5.467265552881821e-06,0.00011026248629356811,1.097663164138794,1.1266446113586426,1.061434993530826,0.8827930253166157,7.9230194091796875,3135.359375,38.6
21,5.488792849449233e-06,0.00011575127914301735,1.0953439474105835,1.1325010061264038,1.064190428428129,0.8858840908120402,7.983023405075073,3153.40625,38.6
22,5.55249033237678e-06,0.00012130376947539413,1.0939090251922607,1.1238678693771362,1.060126391076359,0.8822443988290823,8.057075262069702,3173.9453125,40.4
23,5.569753823608894e-06,0.000126873523299003,1.0921249389648438,1.1125236749649048,1.054762389066722,0.8753313693517907,8.064013242721558,3192.2578125,43.0
24,5.544905077356473e-06,0.00013241842837635948,1.090094804763794,1.1008607149124146,1.0492190963121915,0.8687422165834375,8.036576271057129,3212.14453125,41.5
25,6.476983760256485e-06,0.00013889541213661598,1.0895441770553589,1.10525381565094,1.051310547572337,0.8715321580115554,9.062387704849243,3230.34375,50.0
26,6.4660523628563685e-06,0.00014536146449947235,1.0876415967941284,1.1147761344909668,1.0558296007872068,0.8781912862872413,9.064786434173584,3250.37109375,41.3
27,6.166273650957646e-06,0.00015152773815043,1.0857830047607422,1.106156587600708,1.051739869995279,0.8710229478178021,8.743785619735718,3269.73046875,38.9
28,6.152065141455116e-06,0.00015767980329188514,1.0843456983566284,1.1188629865646362,1.0577631976935253,0.8800303645791688,8.702300071716309,3288.60546875,39.9
29,6.232656770204878e-06,0.00016391246006209,1.0839632749557495,1.0844931602478027,1.0413900464327552,0.8579477322271877,8.770598888397217,3307.484375,40.1
30,5.937329507670307e-06,0.00016984978956976031,1.0819100141525269,1.1066968441009521,1.051996721494886,0.8737601905728575,8.545308589935303,3327.671875,35.1
31,5.937803608403894e-06,0.0001757875931781642,1.0815364122390747,1.1123969554901123,1.054702426520101,0.8765265219350159,8.447846174240112,3348.10546875,35.3
32,6.020592030074817e-06,0.000181808185208239,1.0805444717407227,1.1070479154586792,1.052163285838465,0.8713944400246402,8.55630111694336,3367.20703125,36.4
33,5.941775010365309e-06,0.00018774996021860433,1.0794074535369873,1.0997800827026367,1.0487039298155518,0.8679587479876731,8.456201791763306,3386.7734375,37.3
34,5.93179647727054e-06,0.00019368175669587487,1.079087734222412,1.1146273612976074,1.0557591155666632,0.8760428779587082,8.476301431655884,3405.953125,37.0
35,5.9473033584033015e-06,0.00019962906005427817,1.0784307718276978,1.0911264419555664,1.0445700220455818,0.8630727136486843,8.487040758132935,3426.22265625,36.3
