epoch,train_loss,train_rmse,train_mae,test_rmse,test_mae
0,24.6101746029324,3.987995688001566,2.5867768583056785,3.0302043095939175,2.588377324089866
1,16.59765413072374,2.7815041097986652,2.229292344046768,2.6497769784692973,2.202317605592467
2,16.202517403496635,2.59996738255981,2.229565522184631,2.643872380860378,2.193731577575753
3,16.130405849880642,2.6545715465794526,2.2259601428540896,2.645679323456737,2.1976003991013253
4,16.08961688147651,2.638554500549282,2.2218026890481934,2.64592468957913,2.198208230806492
5,16.27716933356391,2.651481616550704,2.237962362183857,2.645258375624843,2.197914552471204
6,16.13982899983724,2.6065125639495594,2.2271028999841094,2.6443545105405897,2.1956796451447422
7,16.189079814487034,2.660683092775555,2.2307848352004203,2.6444237169174794,2.1959436404702215
8,16.19723309410943,2.6429522568052484,2.227891535543298,2.6444065501239447,2.194833947727787
9,16.172725359598797,2.6719387508437413,2.225781745526197,2.6428320329492108,2.1946441388017535
10,16.103863292270237,2.634558046551376,2.2164544554837167,2.643852557899897,2.196389980949706
11,16.061394691467285,2.682432645341925,2.211354020439267,2.6436549109589635,2.1972810249177708
12,16.090968661838108,2.6606693454439263,2.2129190810671,2.641904665098027,2.1939541650773986
13,16.184828016493057,2.6408745371005313,2.221148260464572,2.6432208618280217,2.1952755548281435
14,16.05893982781304,2.655854718108505,2.2057479370599227,2.6401902813871736,2.1942095400613693
15,16.071972635057236,2.674380322696699,2.2046229766288366,2.6426230290027495,2.1961139697496654
16,16.074544270833332,2.600346445724295,2.204776878087259,2.6407798638482483,2.194276483695335
17,15.99453067779541,2.5915491600403353,2.1971289493494015,2.6392021727961636,2.19296950258592
18,16.061378055148655,2.642581385356729,2.2023737657463496,2.638480580377404,2.1915632173751938
19,16.015029907226562,2.595911432065339,2.1960566824427534,2.6392559338760044,2.1917363070329703
20,16.070897314283584,2.5886362391166946,2.1982550954808726,2.6391524897927474,2.190637332149442
21,16.02331648932563,2.6502093424227713,2.1928891065750684,2.639126360626485,2.19015986756861
22,16.136690881517197,2.624440772625115,2.2020958850071,2.6385810416093114,2.1901619792782796
23,16.047752804226345,2.647386655287381,2.1926760487430275,2.6386484969065487,2.1898079048454253
24,15.953616989983452,2.5422368241459274,2.181117444507006,2.6395584402177996,2.19181942605837
25,16.07633039686415,2.6075510766844237,2.1934045102727295,2.6393685400656945,2.1908814233559837
26,15.99548774295383,2.606049567428175,2.186237839530732,2.6396088211258593,2.191142536468377
27,15.97861353556315,2.6334723171585246,2.1835612800289947,2.637751282342357,2.1891338792265453
28,15.943877432081434,2.655583364821494,2.1780648748828053,2.6366343525606335,2.1878816753148116
29,15.956428739759657,2.6035850192907146,2.178306865274173,2.6362419023508963,2.187274845992637
30,16.009093390570747,2.63989790262165,2.1789599238164286,2.6374473066436113,2.188770698579494
31,15.971077813042534,2.6399643100839207,2.1752620871903128,2.6374884290842777,2.186817841580465
32,16.015151023864746,2.6294161303940298,2.1790328070574376,2.636853126332438,2.187107856899528
33,15.952658971150717,2.654577701521347,2.17270851980268,2.6382724310503214,2.1901462272787904
34,16.008780479431152,2.63826288026739,2.1764670510222923,2.6373667213383114,2.188089019680105
35,15.909629609849718,2.6417265968480335,2.1646965473156476,2.6377829908507575,2.188174732231765
36,15.941460185580784,2.6316953904333786,2.1666520051505342,2.636361777716312,2.1872637326931517
37,15.905504650539822,2.611074425887346,2.1630136330519187,2.635290133778048,2.1863465838176754
38,16.001131269666885,2.6480376251664812,2.1703441232907177,2.636083456584022,2.187101664718868
39,15.989583121405708,2.6115812788648944,2.169433186814034,2.6368845863197206,2.1882588064009867
40,15.957119094000923,2.606535902369134,2.162168683939053,2.635287528328519,2.1866885999782455
41,15.909247504340279,2.574914215907186,2.1558034949164613,2.6368142778713906,2.188427399264843
42,15.929077572292751,2.611181971973076,2.156252514779234,2.6366561212673907,2.189086679178479
43,15.951602511935764,2.594298949089116,2.161883332297656,2.636066794449374,2.188390373226494
44,15.893079333835178,2.606424549515881,2.1538076867049885,2.638915636602263,2.1916674421066205
45,15.894477632310656,2.5875717233691793,2.1537541922657097,2.636937018864955,2.189080890211884
46,15.925273365444607,2.632014298397232,2.1546918056392097,2.6416492639292524,2.1937462732914206
47,15.886435296800402,2.599151612231325,2.1493311833475293,2.6381927587406806,2.190589350564307
48,15.94087282816569,2.6217083285161786,2.1537626136346617,2.636050710565414,2.187261411962971
49,15.926164521111382,2.5980249557416792,2.1491992151397343,2.638279527677033,2.1909290776682764
