epoch,memory_usage_mb,cpu_usage_percent,epoch_time_sec,loss,rmse
0,834.015625,14.3,6.213014841079712,203119.9765625,2.210340716828719
1,1009.73828125,25.0,6.01232123374939,74950.89453125,1.2505998293423781
2,1013.8359375,18.3,5.915613889694214,20602.74755859375,0.6639476746221346
3,1015.140625,20.4,5.92932391166687,28353.28857421875,0.5841507456782276
4,1016.62890625,22.2,6.081390380859375,30502.296875,0.5965314544206701
5,1016.703125,23.9,5.89301323890686,16286.1376953125,0.7389699785139345
6,1016.71484375,18.5,5.930805921554565,10834.872314453125,0.8713510872127614
7,1016.71484375,17.9,5.932114362716675,12457.871337890625,0.8604387851111116
8,1016.98046875,21.1,6.1133551597595215,10770.160400390625,0.7376588862449991
9,1016.94140625,36.6,6.008987903594971,7655.718994140625,0.6068684656147941
10,1016.9453125,19.7,5.952033996582031,7321.964111328125,0.5379247573200023
11,1016.94921875,19.5,6.10241961479187,6375.2581787109375,0.5142582814615513
12,1016.94921875,36.4,6.111511468887329,5799.74169921875,0.5163408461916081
13,1016.94921875,29.7,6.08230185508728,5175.2752685546875,0.525778384880185
14,1016.953125,32.0,6.140794277191162,5353.9951171875,0.5187789917516654
15,1017.19921875,32.1,6.137847661972046,4903.6861572265625,0.49620141764181347
16,1017.19921875,31.0,6.024983644485474,4665.251220703125,0.4752039125358782
17,1017.19921875,29.3,6.080938100814819,4672.0390625,0.4632787605068139
18,1017.20703125,29.1,6.121311187744141,4547.986572265625,0.4588957301319211
19,1017.20703125,30.8,6.083155155181885,4499.084228515625,0.4588652850306591
20,1017.20703125,32.9,6.079769611358643,4357.458740234375,0.4588117801092162
21,1017.1796875,30.0,6.273484945297241,4401.6199951171875,0.4559087149634841
22,1017.1796875,34.9,6.192860841751099,4340.2744140625,0.45155162140990557
23,1017.1796875,38.2,6.093082666397095,4298.5789794921875,0.44823454973795823
24,1017.1796875,35.2,6.0864622592926025,4213.820617675781,0.44673850676288507
25,1017.51171875,29.9,6.074363946914673,4232.8642578125,0.4464293831065066
26,1017.51171875,28.5,6.194735765457153,4058.3192749023438,0.4463298502583651
27,1017.51171875,33.6,6.1051530838012695,4117.706604003906,0.44577600196996825
28,1017.51953125,30.3,6.045162916183472,4041.4310913085938,0.4446625586683493
29,1017.51953125,27.3,6.075916290283203,3908.94384765625,0.4437616997630231
30,1017.51953125,31.6,6.188000917434692,4040.9761352539062,0.4431685011244627
31,1017.51953125,33.0,6.095398426055908,3920.3748779296875,0.4425236114116778
32,1017.51953125,28.9,5.933313846588135,3871.6060791015625,0.44203878130127255
33,1017.5234375,17.6,5.954331874847412,3811.4183349609375,0.44106226344493776
34,1017.59765625,19.6,5.893743515014648,3836.3350830078125,0.4403695021986864
35,1017.6015625,16.2,5.897314786911011,3794.0296630859375,0.44058288295309134
36,1017.6015625,17.2,5.907339096069336,3672.38037109375,0.4404743856704578
37,1017.59765625,17.8,5.920346975326538,3701.3381958007812,0.4393895497935541
38,1017.59765625,18.3,5.921707391738892,3634.0956420898438,0.4385043399865988
39,1017.59765625,17.8,5.896806716918945,3616.5469360351562,0.4380462804791072
40,1017.59765625,19.8,5.873314619064331,3602.131591796875,0.438008676680168
41,1017.59765625,25.6,5.958884000778198,3487.692138671875,0.4378023282611903
42,1017.59765625,21.0,5.920952558517456,3453.9641723632812,0.43729214124328575
43,1017.6015625,20.0,5.907516956329346,3498.835693359375,0.43703574767478326
44,1017.6015625,18.8,5.964719772338867,3419.7110595703125,0.4375330858165772
45,1017.6015625,17.5,5.904919862747192,3400.1904296875,0.4371061812361921
46,1017.6015625,19.0,5.931912899017334,3362.11962890625,0.4358120049826599
47,1017.6015625,18.6,5.905297756195068,3357.2774047851562,0.43483426934500957
48,1017.66015625,19.4,5.886307954788208,3229.58544921875,0.43452423580106553
49,1017.66015625,18.4,5.921213626861572,3244.37744140625,0.4348879567365642
