epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,mae
0,1.9356392559793837e-05,1.9356392559793837e-05,1.4608270620615387,0.9604379801533772,0.7657452217932184
1,1.9816490375504557e-05,3.91728829352984e-05,0.8670487885671115,0.9358895596728382,0.7451655449596796
2,2.005443147576266e-05,5.922731441106106e-05,0.827311473875827,0.9285467650570084,0.7351170693546445
3,1.8991444182152693e-05,7.821875859321375e-05,0.8081592059606573,0.9270136398994394,0.7334290305932727
4,2.0109883975013095e-05,9.832864256822684e-05,0.7949198366717233,0.9269029699672107,0.7360648283940939
5,1.9775190647730743e-05,0.00011810383321595759,0.7834766791841563,0.9247529649809462,0.7316093381132149
6,1.8939897699982837e-05,0.00013704373091594043,0.7720129607548593,0.9256151679033782,0.7318774623491177
7,2.0202000839679635e-05,0.00015724573175562005,0.7605557825435317,0.9261616449236476,0.734660154045873
8,1.8879298977618138e-05,0.00017612503073323818,0.7488382443490816,0.9257157050914793,0.7336484033177252
9,2.1322725439080223e-05,0.0001974477561723184,0.7365744621705063,0.9259211604334519,0.7328695478649191
10,1.936457746563661e-05,0.000216812333637955,0.7239748594413374,0.9275768204246938,0.7335746256286668
11,2.214787729057975e-05,0.00023896021092853476,0.7112069378949131,0.9296857850552476,0.7330722288431734
12,1.9154614846597446e-05,0.0002581148257751322,0.6976921380204648,0.9317108174017117,0.7367622556343246
13,2.0553690703187005e-05,0.0002786685164783192,0.6842542953863138,0.9321984357579417,0.7352224967388196
14,2.0519556733012333e-05,0.0002991880732113315,0.6707767340838188,0.9358074279745997,0.7386763905617418
15,2.088147919478813e-05,0.00032006955240611963,0.6573723635906892,0.9377286892134564,0.7408116838798813
16,1.9998383055361035e-05,0.0003400679354614807,0.6441897223324727,0.9417821541672962,0.7449267782671889
17,2.0364627473909776e-05,0.00036043256293539046,0.6312922714574515,0.9439735485721397,0.7463913561123355
18,2.076346697845989e-05,0.00038119602991385036,0.6184622811437006,0.9473339241375717,0.7469292421186766
19,2.056939417168085e-05,0.00040176542408553123,0.6058277985959808,0.9511473738258643,0.7533671234094551
20,2.0010645798092123e-05,0.00042177606988362336,0.5934693400235279,0.9550121351517481,0.750934226114762
21,1.6471336713631375e-05,0.00043824740659725473,0.5815034895613489,0.9568752326554332,0.7554209145254301
22,2.0270810269684106e-05,0.00045851821686693884,0.5698196104623733,0.9600160544203524,0.7580639248619118
23,2.0787435065361185e-05,0.00047930565193230005,0.5585339114119456,0.9659523351365975,0.7610484633615124
24,2.0061221115853654e-05,0.0004993668730481537,0.5475891214338009,0.9693597163522985,0.7631012735433469
25,2.0344825272186828e-05,0.0005197116983203405,0.5367179089324697,0.9704229324990166,0.7667765275883861
26,2.0722652738783013e-05,0.0005404343510591235,0.5262870828690202,0.9756054372209871,0.770973704957994
27,1.8874679254328903e-05,0.0005593090303134524,0.5163312539783927,0.9784821438045302,0.7732083507336506
28,1.694888538708703e-05,0.0005762579157005394,0.5064279884172029,0.9811990472575757,0.7735382498691388
29,1.6725685171225173e-05,0.0005929836008717646,0.49759740885019627,0.9860832228095378,0.7788286313511857
30,1.9598223352768946e-05,0.0006125818242245335,0.4883555888859686,0.9892854338116348,0.7795300857608476
31,2.0338179781624613e-05,0.0006329200040061582,0.4793703499603881,0.992373283893132,0.7846124417754108
32,2.1176329224821252e-05,0.0006540963332309794,0.47114433696214103,0.9959723233971569,0.7846903767640436
33,2.148570648033372e-05,0.0006755820397113131,0.4626068307626095,0.9992142967282569,0.787599157704714
34,2.094716614509076e-05,0.0006965292058564038,0.4545598641832249,1.002234731609857,0.7908761119088331
35,2.013371656434675e-05,0.0007166629224207506,0.44716630751339675,1.0052347045964636,0.7931475967195326
36,2.021703912394437e-05,0.000736879961544695,0.43927988811513413,1.0085934055870094,0.7945383672797853
37,2.064348526055732e-05,0.0007575234468052523,0.43280571884012375,1.0106064308624698,0.7978506367910786
38,2.214815243315337e-05,0.0007796715992384057,0.425203168553207,1.015233838081391,0.7995253038793005
39,2.105308135559942e-05,0.000800724680594005,0.41863878391275444,1.0162226029458425,0.8029619367701337
40,1.838685752552397e-05,0.000819111538119529,0.4120618007369962,1.0185261157672907,0.8030576855532702
41,2.082727329740084e-05,0.0008399388114169299,0.40613972588669267,1.021911971050368,0.8059329694999889
42,2.094992905453766e-05,0.0008608887404714675,0.3995656041804155,1.0262941476541596,0.8073845325001281
43,2.041853668205079e-05,0.0008813072771535184,0.3935390872934894,1.026857263346147,0.8111294804665727
44,1.6486205722526912e-05,0.0008977934828760453,0.3879474309255062,1.0313835328688192,0.8138232151668071
45,1.876652052533642e-05,0.0009165600034013817,0.38240943704897834,1.0311291901376176,0.8143815393860063
46,2.07890576929241e-05,0.0009373490610943058,0.376628252759646,1.0351316686378524,0.8160130717642069
47,2.1150558969615774e-05,0.0009584996200639216,0.37183009938891315,1.0371534289863928,0.8173926107048282
48,2.1037207108825548e-05,0.0009795368271727472,0.3661990266469694,1.03964351705228,0.818937008976406
49,2.071753989687044e-05,0.0010002543670696177,0.361309121053678,1.0420954660450108,0.8224334509320914
