epoch,memory_usage_mb,cpu_usage_percent,epoch_time_sec,loss,rmse,mae
0,380.7734375,15.8,11.823872327804565,0.6926699037614622,0.587152745287809,0.44623193737654104
1,412.19140625,33.2,11.680945873260498,0.6767417670864808,0.595730210873502,0.3965244043431251
2,417.09375,32.1,11.782853126525879,0.5988507474723616,0.5613364852189161,0.4768440714507224
3,420.34375,32.9,11.645223379135132,0.5250167027115822,0.5616730177794862,0.46029555009920115
4,424.0625,32.0,11.71864366531372,0.4875316317928465,0.7074679715240886,0.5461909455331374
5,427.2578125,31.6,11.663664102554321,0.46671849449998454,0.7113227899832372,0.5076488592832422
6,430.5078125,33.0,11.684363603591919,0.4529828146884316,0.590320322932371,0.5313879130748452
7,433.6953125,33.3,11.732407569885254,0.44505063326735245,0.6793673329929207,0.5666661217589981
8,436.94921875,31.0,11.704360961914062,0.43639116459771204,0.6026821230968951,0.7817851844794461
9,440.140625,31.8,11.740412712097168,0.4287024375639464,0.7300624026947614,0.5715886057262338
10,443.36328125,33.5,11.812377691268921,0.4194653485166399,0.8658718056325311,0.6083447813466237
11,446.58203125,33.5,11.730248212814331,0.4106805712768906,0.6013872389454463,0.6662125168228803
12,450.0625,31.5,11.778782606124878,0.4073342935819375,0.7327108703363355,0.6084795364733494
13,453.06640625,32.4,11.95459246635437,0.396509419146337,0.7516030290374672,0.6686931138332198
14,456.3203125,32.5,11.493319272994995,0.38929271070580734,0.8255463577568847,0.7151940847349071
15,459.50390625,32.0,11.552850723266602,0.38435058099658864,0.6933668557233533,0.6186905402400205
16,462.75390625,32.6,11.484596729278564,0.3771169236616084,0.7002876407163395,0.6484708250012993
17,465.94140625,31.6,11.645845651626587,0.37033190029232127,0.6851587990611848,0.6217504209610742
18,464.21484375,34.7,11.998400449752808,0.36117894751460927,0.8095290163738641,0.7980090685919972
19,467.515625,36.8,11.839447975158691,0.35828467027137156,0.73542629787398,0.6094121282658943
20,471.96875,33.6,11.663049697875977,0.35134521636523697,0.8731063865266312,0.6444193383692314
21,474.97265625,31.2,11.776181936264038,0.34275028423259135,0.7813959850698401,0.6974587635037578
22,478.16796875,32.9,11.625667095184326,0.33958745943872554,0.7623149894932746,0.7873405487194276
23,481.421875,33.2,11.703284740447998,0.3311280294468528,0.6737959071837956,0.6865031419416658
24,484.609375,33.9,11.632000923156738,0.32666203732553284,0.743724608887548,0.8528849207589686
25,487.859375,30.7,11.766093492507935,0.3211878275400714,0.9523057835538119,0.8443721944143768
26,491.01953125,31.6,12.274971723556519,0.3166766100023922,0.8656061320826113,0.6513364441072078
27,494.48828125,35.4,11.800905704498291,0.31075406192164673,0.6984214721861467,0.8067948114294383
28,497.453125,34.5,13.18371319770813,0.30748992726991053,0.7417860015004532,0.8449702872185042
29,500.640625,42.1,13.168750524520874,0.30253971407288,0.8387374779867076,0.7603329026502863
30,503.890625,47.8,11.919741868972778,0.2961012050509453,0.8058398666395404,0.8198121086795916
31,507.078125,34.4,12.368684530258179,0.29267825970524236,0.7495478431943625,0.7003882166773774
32,510.33203125,37.6,12.464267492294312,0.2859266216033383,0.7530470460350714,0.777740673733035
33,513.48046875,37.3,14.809982538223267,0.28079573182683243,0.8549890146256365,0.7174537927963652
34,516.7109375,56.7,13.269728183746338,0.2818580948208508,0.8927222812309927,0.7956161399446937
35,520.9296875,49.2,12.418731927871704,0.27895395536171763,0.9180785459973553,0.898848057068813
36,524.18359375,37.4,12.962268114089966,0.2732359368942286,0.8644041088432098,0.7477242336968255
37,527.37109375,42.8,16.117085218429565,0.2687159208090682,0.8512490728676168,0.76065689994579
38,530.5625,58.8,13.734927654266357,0.2616182634312856,0.8769869577363999,0.7184230713013
39,533.8125,44.0,14.32135558128357,0.2581099520780538,0.7870488730483695,0.8157195175643404
40,536.98046875,46.6,13.36043930053711,0.25688354867069346,0.833917638665395,0.8037492341319085
41,540.1953125,41.9,12.70909595489502,0.2519114652746602,0.8037302283674453,0.7157951604041982
42,543.6875,41.4,12.257834672927856,0.2491019691683744,0.7863848129221226,0.6889750559523079
43,546.65234375,38.0,12.753569841384888,0.24455694383696505,0.7934009880255515,0.8716925965950256
44,549.90234375,41.6,12.5442955493927,0.24227923331292053,0.8604199335869669,0.7930585920527166
45,551.12890625,40.2,12.973572492599487,0.23901226567594627,0.8166597942287066,0.9239946268950017
46,554.375,42.1,12.761497020721436,0.2350731164609131,0.8827819740799839,0.7618262072348726
47,557.55859375,45.3,12.143996000289917,0.2299260802959141,0.9011695488144803,0.7737915553202062
48,560.7421875,36.8,13.215882539749146,0.2256783931271026,0.9531152139401479,0.798228690720085
49,564.21875,45.0,12.461363554000854,0.2253094717468086,0.8403105490665018,0.7549599184211793
