epoch,memory_usage_mb,cpu_usage_percent,epoch_time_sec,loss,rmse,mae
0,408.015625,17.9,5.044920444488525,1656718.0,2.9566383335696376,2.4968391502964744
1,430.08984375,12.8,4.875651597976685,1179871.625,2.583842476817659,2.138392421823763
2,426.09375,11.4,4.909655332565308,819658.6875,2.246897458394761,1.824276818894297
3,430.796875,15.3,4.8857972621917725,562494.78125,1.956135624439469,1.5616894993902095
4,427.12109375,20.1,4.935857534408569,422264.421875,1.7274919945976077,1.358134642677039
5,426.36328125,19.4,4.923227071762085,367788.546875,1.5693351106395348,1.2157464746861257
6,426.92578125,17.3,4.9255530834198,350561.53125,1.4746066666998061,1.1287704652277004
7,426.6796875,19.8,4.930206060409546,341514.140625,1.427966754045477,1.0858343696013282
8,427.5546875,14.2,4.913532018661499,342661.53125,1.4120701898067847,1.072352737888229
9,426.98828125,16.7,4.905581712722778,327368.921875,1.4124143952111492,1.0751937859181124
10,426.98046875,14.8,4.974884271621704,317340.78125,1.419550086647031,1.0854454410911447
11,426.98828125,17.6,4.908762216567993,310023.953125,1.4275137073807225,1.0968095809543301
12,426.98828125,12.9,4.960662603378296,300288.328125,1.4338915431654493,1.1066417470174634
13,426.9296875,13.7,4.876344442367554,290838.953125,1.437980234829462,1.1138582696219839
14,426.98828125,25.3,5.059210538864136,282300.453125,1.440035291959099,1.1183599455781201
15,427.04296875,17.8,4.908211708068848,276379.640625,1.4395480146545307,1.1197099393807388
16,426.9921875,18.4,4.888843059539795,272868.9375,1.4359115336239006,1.1175466138606867
17,427.015625,21.9,5.0205652713775635,265932.75,1.430510568469791,1.113217736273856
18,427.00390625,19.4,4.967482566833496,264625.078125,1.4235134570984163,1.1072654510402187
19,426.9921875,18.3,4.902978420257568,257832.1640625,1.4170648353922062,1.1015554658981033
20,427.02734375,18.7,4.9158806800842285,247598.6796875,1.4109697869919153,1.0957123378845024
21,427.0625,26.1,5.052089214324951,242532.0703125,1.4041826184197848,1.0890596274768913
22,427.06640625,25.9,5.094127893447876,242380.2265625,1.3966482216789302,1.0818424410066672
23,427.09765625,29.1,5.000040769577026,239936.3125,1.389039193270394,1.0747132599918465
24,427.12109375,23.0,4.909165620803833,236034.5,1.3823175206072247,1.0687983660972795
25,426.984375,17.5,5.018296957015991,230015.7734375,1.3768207114883946,1.0643924577638009
26,427.05859375,24.6,4.9557249546051025,228579.53125,1.3726937666893435,1.06135577243224
27,427.06640625,20.0,5.015099763870239,222193.4765625,1.3691201287262473,1.059045495749245
28,427.09765625,30.4,4.92301082611084,222939.6796875,1.3655078108543728,1.056722010552946
29,427.09765625,18.3,4.9572670459747314,216659.546875,1.3614964890447254,1.0539188731166231
30,427.09375,16.3,5.029609441757202,219199.5078125,1.3578777942735254,1.0513603785839516
31,427.09765625,17.9,4.9999284744262695,213499.1875,1.3545896982919468,1.0491032884334337
32,427.8828125,29.4,4.977468252182007,214183.8125,1.3514022726865396,1.0468837841810195
33,432.6953125,14.4,4.960968494415283,211099.65625,1.3479822309531602,1.0440690959708157
34,427.890625,23.6,4.971330165863037,207453.15625,1.345015695715084,1.0417127129458552
35,427.87890625,17.3,4.875767946243286,204071.3515625,1.3426019562040614,1.0401090693598916
36,427.921875,24.2,4.908109426498413,202065.4765625,1.3404671559771375,1.038866410995161
37,428.71484375,24.0,4.9498374462127686,201580.140625,1.3376594701680018,1.0367519099792888
38,427.90625,16.5,4.867662191390991,200106.5078125,1.334948093603011,1.0345579939651177
39,427.8671875,14.9,4.854050874710083,196768.7890625,1.333126028623128,1.0331622209189275
40,427.80859375,16.5,4.989709854125977,196889.0546875,1.3312891699733198,1.031804277584136
41,427.546875,23.0,4.948920965194702,190568.8203125,1.3287286599366477,1.0298881213780786
42,427.96875,25.2,4.896703481674194,190034.6484375,1.3270636754109661,1.0289789672965792
43,427.984375,17.9,4.869640350341797,192069.7734375,1.3267195829884295,1.029147395706579
44,427.98046875,10.8,4.915682792663574,189602.25,1.3252912789707798,1.02814176509747
45,427.5703125,18.8,4.8783557415008545,189306.8984375,1.322790911840419,1.0262350446994875
46,427.9921875,13.8,4.888196229934692,185702.25,1.3214253128255675,1.0253690444040355
47,427.46484375,14.5,4.9679436683654785,184865.8125,1.3206031237535927,1.0246912547099702
48,427.96875,16.5,4.9363181591033936,184155.484375,1.3193135741956152,1.0236352234779142
49,427.94921875,13.0,4.875465631484985,183401.3046875,1.3177149162984174,1.0225203360719048
