epoch,memory_usage_mb,cpu_usage_percent,epoch_time_sec,loss,rmse,mae
0,311.68359375,9.1,4.878319025039673,384799.234375,6.51492261134998,6.194305672039837
1,327.6328125,11.3,4.825076103210449,340066.890625,5.98460771662137,5.643104982468509
2,329.2109375,7.1,4.7951014041900635,265062.2890625,5.443666935522587,5.078909101554448
3,329.96875,8.0,4.823749303817749,200260.203125,4.890448625057283,4.502435234521355
4,330.7265625,9.9,4.853747129440308,138316.76171875,4.332844396349689,3.9226863426186886
5,330.734375,6.6,4.791897773742676,102288.40234375,3.7823425935018493,3.3560372190810983
6,330.76953125,6.9,4.8454060554504395,64433.0390625,3.2609894905634835,2.8322535370102795
7,330.75390625,9.0,4.893641471862793,39760.513671875,2.794874829168407,2.3703021654147225
8,331.48828125,8.0,4.81335711479187,33406.732421875,2.4044132493909434,2.0016041801454914
9,331.50390625,6.3,4.856001853942871,27512.3525390625,2.1024431967600505,1.7331515547059162
10,331.50390625,8.1,4.8990864753723145,29397.732421875,1.8903558696539087,1.5507756247716642
11,331.44921875,7.2,4.8158862590789795,31547.7021484375,1.7597802731197119,1.4408014602581518
12,331.7109375,7.0,4.853238344192505,32530.7548828125,1.6972814901664781,1.388074905017905
13,331.75390625,11.6,4.844742774963379,30575.4521484375,1.6906263296540271,1.3831917598408179
14,331.75390625,7.2,4.8704938888549805,25890.9404296875,1.7271266123192404,1.4173095136720935
15,331.75390625,9.3,4.831920385360718,26116.7646484375,1.796875241670603,1.4812403554069051
16,331.75390625,6.9,4.807687997817993,24832.3544921875,1.8861770731123382,1.5677526187669257
17,331.75390625,17.4,4.901997089385986,23671.96875,1.9831846083711158,1.6637033167948805
18,331.75390625,16.6,4.798335313796997,21579.0087890625,2.080909455714163,1.761284392435919
19,331.75390625,10.4,4.764007568359375,20336.9755859375,2.168052472212627,1.8508200440722415
20,331.765625,19.9,4.874203443527222,21480.880859375,2.2309993121375484,1.916786692365693
21,331.76953125,18.4,4.8773181438446045,20908.9052734375,2.2738645024690753,1.9629257525015815
22,331.76953125,16.1,4.9278786182403564,19030.2431640625,2.3023609953507584,1.9938386013341505
23,331.76953125,15.7,4.81666111946106,18424.0654296875,2.318001611449321,2.010803220594789
24,331.76953125,11.4,4.877018451690674,17432.16943359375,2.324703497939717,2.0180792696929504
25,331.76953125,10.3,4.8189239501953125,18370.6455078125,2.32089684570802,2.014316642220417
26,331.7578125,11.3,4.872165679931641,18795.7294921875,2.307038803105541,2.0003554740688525
27,331.7578125,12.2,4.867529630661011,16541.93603515625,2.290184628096773,1.9833617515342181
28,331.765625,12.4,4.856018304824829,16817.3994140625,2.2726309947293135,1.9656720472078772
29,332.20703125,12.2,4.8932037353515625,16316.94970703125,2.255103854781391,1.9481880250400778
30,332.26953125,13.5,4.858668565750122,16609.08349609375,2.2450098943167,1.9384022547364164
31,332.26953125,14.8,4.8308939933776855,16524.796875,2.2451068714714624,1.9388180190634003
32,332.26953125,14.5,4.800191879272461,14029.7998046875,2.2449016754156803,1.939018303465118
33,332.2734375,36.0,4.843688726425171,14589.654296875,2.248607279111937,1.9430026147219135
34,332.26953125,25.2,4.872948408126831,14924.28662109375,2.254912034710771,1.9494273332022598
35,332.2890625,21.6,4.926245212554932,14884.20068359375,2.261923448155049,1.95636055159583
36,332.37890625,27.0,4.932620286941528,14236.078125,2.270132599766818,1.964382259989325
37,332.3828125,27.4,4.982819318771362,13490.63720703125,2.2796363087241955,1.9733982163664125
38,332.37890625,31.3,4.896075010299683,13084.56884765625,2.2922292256986054,1.9853917820935598
39,332.3671875,32.9,4.948877573013306,12915.12060546875,2.298239713520206,1.9911387234695197
40,332.3671875,35.0,4.899203062057495,12656.091796875,2.2959762870300273,1.9888390894084014
41,332.3671875,34.1,5.021757125854492,12036.2431640625,2.288765325343311,1.9817557678239717
42,332.3671875,39.1,4.920932292938232,11434.1728515625,2.280447661980764,1.9736625979752789
43,332.36328125,35.1,4.871957063674927,12045.19482421875,2.278346699702604,1.971845756845241
44,332.3671875,34.0,4.940773248672485,11949.24365234375,2.27601301436107,1.969782365882546
45,332.3671875,36.7,4.929375886917114,10320.02099609375,2.27165075405872,1.9657832035793743
46,330.984375,36.7,4.967136859893799,11749.99462890625,2.27128032349623,1.965499381686366
47,332.42578125,39.6,4.995092391967773,10819.49853515625,2.264650205311024,1.959000932295975
48,332.47265625,38.2,4.963061332702637,11265.08837890625,2.2572703631039492,1.9517658380219534
49,332.48046875,37.2,4.943291187286377,10573.255859375,2.252022661908993,1.9465283783831338
