epoch,memory_usage_mb,cpu_usage_percent,epoch_time_sec,loss,rmse,mae
0,702.50390625,16.6,47.39692997932434,3.265087583684063,1.188116299876422,0.9813247521300442
1,980.87890625,75.5,45.95905661582947,2.984675963311085,1.1095064322501156,0.9182610086610135
2,979.10546875,77.4,45.367271184921265,2.9499266883095006,1.09159150994002,0.8989454077449269
3,980.63671875,77.1,45.982948780059814,2.9358390615654484,1.0869450404406154,0.8912257653025265
4,978.77734375,77.2,50.62337875366211,2.926008058391071,1.0825978799603244,0.8857361865871681
5,977.8046875,81.4,46.374504804611206,2.919666583862893,1.0822624517737895,0.8838859595991193
6,979.42578125,77.5,46.149125814437866,2.9148188489261813,1.0813170556957596,0.8819500442880851
7,980.921875,77.6,46.79508566856384,2.9118621349334717,1.0783362075609544,0.8793165977739801
8,981.0234375,78.6,46.77247905731201,2.907790128246984,1.07881169798375,0.8789152452581896
9,978.7890625,77.5,47.79277467727661,2.906788451506117,1.0809951352977527,0.8802114743231915
10,979.5390625,79.2,46.687036752700806,2.9057316577832926,1.0765873088521307,0.876600785254059
11,981.015625,77.8,46.82585072517395,2.903186533322371,1.0827290300509718,0.8810064295703808
12,981.046875,78.4,47.132129430770874,2.9003882101691474,1.077257371700203,0.8754105492068144
13,980.65625,78.1,47.44372582435608,2.902349627722811,1.0810056791203735,0.8800976443393992
14,980.7890625,78.1,46.64208173751831,2.8987418704290318,1.0777431254429923,0.8758572657317973
15,980.7890625,77.5,47.344332456588745,2.900129348269465,1.0797213669788566,0.8774520393672924
16,923.8984375,78.3,45.80058836936951,2.900233597252853,1.0783558562491844,0.875102565325319
17,922.68359375,77.3,46.322020292282104,2.897418229316378,1.078860323243268,0.8772127321989944
18,922.125,78.3,46.18179178237915,2.896893191153715,1.0813548531904196,0.8789226133913661
19,922.71484375,77.7,45.85941743850708,2.8970591372266834,1.0809245758892865,0.8790298634020683
20,922.77734375,77.2,46.18187928199768,2.895002270725515,1.0743691345253341,0.8733524093986489
21,922.77734375,78.2,46.94130611419678,2.8944642844114328,1.080434054765672,0.8786907853776565
22,924.02734375,79.3,46.04765057563782,2.894950655248294,1.0763067215641593,0.8750303758260531
23,924.19140625,77.5,45.763644218444824,2.8926087339004085,1.07599173362446,0.8749559880532802
24,924.1796875,77.6,45.37302899360657,2.890802320906926,1.0736794630167221,0.8725302451400635
25,924.1796875,77.3,45.601999044418335,2.888396121542374,1.0760586751776866,0.8751333266383228
26,924.1796875,77.7,45.99074387550354,2.888375365029264,1.0803230593286746,0.8782923016294192
27,923.8203125,77.7,45.929620027542114,2.887409376301312,1.0780402117978052,0.8756530980821341
28,923.1328125,77.3,46.15420365333557,2.8866064272686875,1.0775646142578728,0.8766766673219629
29,924.25,78.1,45.97442936897278,2.888247830702284,1.0793535625169992,0.8775808781531688
30,924.55859375,78.5,45.83209037780762,2.887645093824686,1.0736273096721571,0.8727750352849492
31,924.30078125,77.8,45.96633052825928,2.8866661704291414,1.0762252064286832,0.8746930672219978
32,923.6171875,77.8,46.9190354347229,2.8866351288204632,1.07704628520243,0.8763789151950429
33,922.48046875,78.7,45.910061836242676,2.884686022000938,1.0765250238501276,0.8745664623759998
34,924.34375,77.6,45.54449248313904,2.884720874016573,1.076322170523211,0.8747863396196268
35,924.1796875,78.2,46.048301696777344,2.885116962050411,1.0752629703530752,0.8745566201187336
36,924.41015625,78.6,45.847538471221924,2.883860611363977,1.0787342790046193,0.8765516914069079
37,924.60546875,78.2,46.03932762145996,2.8830753524996013,1.0761774833116675,0.8745744525699709
38,924.546875,77.2,45.544843912124634,2.8835605778240607,1.0775680187939232,0.876450390156466
39,924.70703125,77.8,45.744505405426025,2.8841269292071425,1.0792634044209193,0.8774101918157285
40,924.71484375,77.5,46.00282883644104,2.884166119337695,1.0759814193823944,0.8746072529868868
41,924.84765625,77.4,45.90801215171814,2.88261396290404,1.0736996723132937,0.8713599766726988
42,924.84375,77.4,46.57835602760315,2.883178197326268,1.0770737484353499,0.8763683544612155
43,924.84375,79.5,45.75422215461731,2.883680588175521,1.0774720956255,0.8767338686276418
44,924.84375,77.4,45.72778677940369,2.8822422940810726,1.0739086102123774,0.8734000305143687
45,924.84375,77.8,45.69471621513367,2.8833916818574648,1.0750606182705118,0.87387238971692
46,924.83984375,77.8,45.87990140914917,2.883440841439451,1.0769481056051389,0.8760249713862626
47,924.6640625,78.0,45.70063376426697,2.883482606368077,1.079294969184269,0.8789688044433626
48,924.671875,78.1,45.94895601272583,2.8831568315893334,1.07815994198005,0.8762760373095099
49,925.0,77.9,45.9887592792511,2.882493950713876,1.0753672747528735,0.8730393993647363
