epoch,memory_usage_mb,cpu_usage_percent,epoch_time_sec,loss,rmse,mae
0,786.7109375,20.1,243.86195302009583,1.775274942344136,0.9510859375309088,0.7301773162352778
1,1064.19140625,92.4,242.34203243255615,1.6867186060907908,0.9019441233923473,0.7099694034658075
2,1009.62109375,92.7,237.6290888786316,1.6678016158179942,0.8893635785541226,0.7020706936057446
3,1004.08984375,92.1,237.50050616264343,1.6542352180554505,0.8794758553355411,0.6955721449815598
4,1001.3125,92.1,237.67035675048828,1.6430831828889627,0.8761201719860184,0.6899304397073204
5,1011.46484375,92.2,238.46057677268982,1.6367472646169001,0.8683679269963667,0.6835153452994585
6,1011.51171875,92.4,238.22502279281616,1.6336531835227515,0.8592014485038462,0.6797885160275512
7,1011.125,92.2,236.9703984260559,1.6313254293868351,0.8539445540293752,0.6740461082304265
8,1010.3671875,92.2,238.127272605896,1.6250851056263196,0.8514151306798561,0.6697731649169129
9,954.02734375,92.1,240.63489031791687,1.6237421314636662,0.8462779591721369,0.6648006109382532
10,1010.72265625,91.3,247.1725754737854,1.6196180943658236,0.8362305841550036,0.6581928856122597
11,1011.30078125,92.2,247.44435739517212,1.6157760218666881,0.8329120125343688,0.6535450713505494
12,1004.08984375,92.1,242.18191838264465,1.6096098082843966,0.8316798346134023,0.6504901332025366
13,1010.45703125,92.6,242.3175871372223,1.607187372553318,0.8310898379739956,0.6476608644596332
14,1010.86328125,92.9,238.0633487701416,1.604318839725308,0.8215160233670977,0.6454111909808634
15,1011.5703125,92.4,238.0143232345581,1.6001941774682091,0.8150906011689013,0.6415789970834225
16,1011.25,92.3,245.18549489974976,1.5974606772008468,0.8151943344183662,0.6400753422194354
17,1011.48828125,92.8,322.2818536758423,1.5958197055561683,0.8102771109958263,0.6349085241745903
18,1010.54296875,96.1,329.071172952652,1.5921685622100046,0.8051584573017938,0.6323141758928703
19,1011.0859375,95.8,326.5948178768158,1.5880143133717515,0.8076194528957833,0.6293308557188354
20,1011.12890625,95.9,260.76090002059937,1.5874905987692982,0.8022847505521801,0.6264450045073271
21,753.375,93.4,242.8800117969513,1.584128765336652,0.7996295624113017,0.6243402346717865
22,709.8671875,92.5,241.38415551185608,1.5827685027625076,0.7958721912991854,0.6222775613019425
23,682.44921875,92.3,243.61469650268555,1.5790622274183062,0.7951641662873784,0.6213216938097557
24,668.75,92.4,244.5204086303711,1.5793919468293767,0.7908296186578364,0.6194644835316708
25,669.0859375,92.6,243.47970151901245,1.5763428379759996,0.7907759288600794,0.619163927968692
26,660.671875,92.5,240.22729063034058,1.573848117593015,0.7894795663947666,0.6163680074227121
27,660.00390625,92.3,237.5567762851715,1.5746756519327434,0.7858829848888259,0.6140732613800974
28,661.2421875,92.2,240.62617468833923,1.5706178670064344,0.7879196813436005,0.6115839517104337
29,662.20703125,92.3,242.01239228248596,1.5710869570930697,0.7822929846267568,0.6098538443917806
30,661.734375,92.4,263.0480513572693,1.5698088306387776,0.7788760933160769,0.6094199580575548
31,648.02734375,95.1,259.88144397735596,1.5675235824290767,0.7802013820237956,0.608643939383723
32,647.9609375,94.0,262.6374216079712,1.5680912334692203,0.7794862807812828,0.6073481988635843
33,647.05078125,93.6,246.05767226219177,1.5657854518424577,0.7764497686945281,0.6038891956070079
34,647.6328125,92.7,247.912588596344,1.5640122746440623,0.7756286236484778,0.6045823557237116
35,640.875,92.9,251.87131333351135,1.5638705259117185,0.7737919219887902,0.6021591257627162
36,647.96484375,92.9,256.3273227214813,1.5626658811054377,0.767748091903874,0.6029854661792249
37,643.859375,93.3,248.9718997478485,1.56251365513299,0.7685223298670769,0.6002945668928344
38,641.39453125,92.8,247.7308874130249,1.5613764545911382,0.7687822818681848,0.5998194531006691
39,589.9296875,93.0,242.54996061325073,1.5599356883595719,0.7654108308268031,0.5995997024585127
40,641.47265625,92.5,251.26800727844238,1.5613015225123623,0.7687852820762868,0.5969658163477903
41,642.0546875,91.9,243.63991451263428,1.560064985390494,0.7675090889639439,0.5967563126205675
42,643.5859375,91.5,241.74590468406677,1.5599979677053222,0.7672937285650393,0.5961432279001414
43,642.625,91.5,241.60471367835999,1.5581266644068426,0.7631050520001244,0.5954995367683202
44,643.59375,91.4,243.6050682067871,1.5579312908005898,0.7578761682496065,0.596081499722882
45,643.73828125,91.1,243.17280101776123,1.5574656547188452,0.7657923511934002,0.5951392096260821
46,643.9140625,92.0,241.19067525863647,1.5579627170047907,0.7637305429557588,0.5937314214772045
47,643.9609375,91.5,237.89301443099976,1.5562957948155145,0.7607740947959907,0.5933099040653255
48,644.1953125,91.1,239.07622385025024,1.555576401688446,0.7591210340404894,0.5909881519786966
49,644.34375,91.0,237.97847080230713,1.5535361034398214,0.7602044455379248,0.5925894228419514
