epoch,train_loss,train_rmse,train_mae,test_rmse,test_mae
0,1.775274942344136,0.9510859375309088,0.7301773162352778,0.9394803603793268,0.7483566060481179
1,1.6867186060907908,0.9019441233923473,0.7099694034658075,0.9248298163190642,0.7340559923840273
2,1.6678016158179942,0.8893635785541226,0.7020706936057446,0.9162513463466535,0.7295480326542424
3,1.6542352180554505,0.8794758553355411,0.6955721449815598,0.9084022827558683,0.7214883036212996
4,1.6430831828889627,0.8761201719860184,0.6899304397073204,0.9144528191344702,0.726227833967035
5,1.6367472646169001,0.8683679269963667,0.6835153452994585,0.9067513186201013,0.7205772527441796
6,1.6336531835227515,0.8592014485038462,0.6797885160275512,0.9034469808458279,0.7174426765155254
7,1.6313254293868351,0.8539445540293752,0.6740461082304265,0.9015715333423044,0.7160152265569195
8,1.6250851056263196,0.8514151306798561,0.6697731649169129,0.9001128330866356,0.7158149940013472
9,1.6237421314636662,0.8462779591721369,0.6648006109382532,0.897502925474256,0.7141101218941104
10,1.6196180943658236,0.8362305841550036,0.6581928856122597,0.895576955199966,0.7107240894628275
11,1.6157760218666881,0.8329120125343688,0.6535450713505494,0.8941777595076962,0.709557655849494
12,1.6096098082843966,0.8316798346134023,0.6504901332025366,0.8955621622361881,0.7110600553634059
13,1.607187372553318,0.8310898379739956,0.6476608644596332,0.8947898162297696,0.7092343527797816
14,1.604318839725308,0.8215160233670977,0.6454111909808634,0.8933324449934985,0.708037893805239
15,1.6001941774682091,0.8150906011689013,0.6415789970834225,0.8964035509885504,0.7128847712495675
16,1.5974606772008468,0.8151943344183662,0.6400753422194354,0.8963736743236288,0.7099966759043228
17,1.5958197055561683,0.8102771109958263,0.6349085241745903,0.8946814879149448,0.7081791085786082
18,1.5921685622100046,0.8051584573017938,0.6323141758928703,0.8947526675479652,0.7081897064862359
19,1.5880143133717515,0.8076194528957833,0.6293308557188354,0.8975419535552156,0.7104800058813352
20,1.5874905987692982,0.8022847505521801,0.6264450045073271,0.8928836826332722,0.704863342262494
21,1.584128765336652,0.7996295624113017,0.6243402346717865,0.8960202887924807,0.7087095428723842
22,1.5827685027625076,0.7958721912991854,0.6222775613019425,0.89613350039203,0.7083558505271665
23,1.5790622274183062,0.7951641662873784,0.6213216938097557,0.8931793071252075,0.7087090052405579
24,1.5793919468293767,0.7908296186578364,0.6194644835316708,0.8926754085810127,0.7070737450073162
25,1.5763428379759996,0.7907759288600794,0.619163927968692,0.9054247350825028,0.716029786828181
26,1.573848117593015,0.7894795663947666,0.6163680074227121,0.8984813033009128,0.7102218342349969
27,1.5746756519327434,0.7858829848888259,0.6140732613800974,0.9006818476386227,0.7109245722466666
28,1.5706178670064344,0.7879196813436005,0.6115839517104337,0.8991347653984748,0.7111112993443385
29,1.5710869570930697,0.7822929846267568,0.6098538443917806,0.8979837757611756,0.7091101361826683
30,1.5698088306387776,0.7788760933160769,0.6094199580575548,0.9040840651535006,0.7135279487766739
31,1.5675235824290767,0.7802013820237956,0.608643939383723,0.903389144520149,0.714708523475565
32,1.5680912334692203,0.7794862807812828,0.6073481988635843,0.9002610055992923,0.7123957682504423
33,1.5657854518424577,0.7764497686945281,0.6038891956070079,0.9048613340386527,0.7142209610772423
34,1.5640122746440623,0.7756286236484778,0.6045823557237116,0.9017668196337579,0.712480587613148
35,1.5638705259117185,0.7737919219887902,0.6021591257627162,0.9029515908663063,0.7146500528195046
36,1.5626658811054377,0.767748091903874,0.6029854661792249,0.9050257638872922,0.7146656489413645
37,1.56251365513299,0.7685223298670769,0.6002945668928344,0.9033563081083007,0.7148468963957081
38,1.5613764545911382,0.7687822818681848,0.5998194531006691,0.9073642735266451,0.7158326060355952
39,1.5599356883595719,0.7654108308268031,0.5995997024585127,0.9068159751099795,0.7173894505896088
40,1.5613015225123623,0.7687852820762868,0.5969658163477903,0.9011563541107284,0.7106624144750336
41,1.560064985390494,0.7675090889639439,0.5967563126205675,0.9095234553288495,0.7177232139899085
42,1.5599979677053222,0.7672937285650393,0.5961432279001414,0.912314197164195,0.7214758277405053
43,1.5581266644068426,0.7631050520001244,0.5954995367683202,0.9073620781360417,0.717197897249005
44,1.5579312908005898,0.7578761682496065,0.596081499722882,0.908093489566906,0.7188678693103915
45,1.5574656547188452,0.7657923511934002,0.5951392096260821,0.9099798884937395,0.7211277897392089
46,1.5579627170047907,0.7637305429557588,0.5937314214772045,0.911138511832882,0.7194170586299151
47,1.5562957948155145,0.7607740947959907,0.5933099040653255,0.9083828974310806,0.7195552219378037
48,1.555576401688446,0.7591210340404894,0.5909881519786966,0.9092933569520978,0.7202331547547752
49,1.5535361034398214,0.7602044455379248,0.5925894228419514,0.9130962403671111,0.7219900084504237
