epoch,memory_usage_mb,cpu_usage_percent,epoch_time_sec,loss,rmse,mae
0,371.984375,22.9,97.52389073371887,7.78489901469304,1.9605230460606002,1.236442711128476
1,396.1875,87.9,100.74343085289001,7.155484791291066,1.8156398023636495,1.1991582616922554
2,396.890625,88.6,103.10813212394714,7.0911750108767775,1.7814199974635763,1.1729712341564626
3,391.78515625,88.1,99.67170095443726,7.038050896082169,1.7591637268261087,1.1486484660879834
4,392.078125,87.3,98.15276575088501,6.997466642428667,1.756785102662689,1.1278548038852034
5,385.30078125,86.3,99.15634489059448,6.9640994096413635,1.7376785056168849,1.1163373111658286
6,388.0859375,87.2,100.19679164886475,6.943948342249944,1.7523499335769601,1.1012084802181996
7,392.4140625,87.0,100.42516446113586,6.923309199015299,1.724836441966342,1.0911945062929944
8,391.3203125,87.3,103.77722907066345,6.90917292374831,1.729888731605456,1.0812872403817682
9,391.26953125,87.8,103.23113083839417,6.901057404738206,1.7301151351672515,1.0778899185273119
10,392.49609375,87.1,106.3777265548706,6.889560357118264,1.7012978733457578,1.0714816736887303
11,388.42578125,89.3,101.52693271636963,6.880906523191012,1.7060090468594422,1.0629353428640895
12,184.8203125,86.7,101.89217257499695,6.871502091334416,1.7018595076428444,1.0592061412266895
13,185.98828125,86.8,101.03298902511597,6.862087518740923,1.6913142974616,1.0478540507294287
14,187.8984375,86.3,102.17532467842102,6.853828579340226,1.6990090529222783,1.0427451902000344
15,172.1953125,87.4,101.41055917739868,6.844294247260461,1.6669064356398395,1.0386451552250644
16,174.69140625,87.0,101.67069363594055,6.838770211048615,1.6850206799046445,1.0351164457680897
17,173.9921875,87.1,101.88175368309021,6.834462229410807,1.6930920248567192,1.029824500290189
18,168.2890625,87.2,103.79583048820496,6.827073058103903,1.6883939166924995,1.0256233154600571
19,166.70703125,87.7,102.97660088539124,6.820823236612173,1.6656644794593427,1.0215567433954367
20,167.10546875,87.2,103.73433542251587,6.816245047251384,1.6746885820299486,1.0184400475999782
21,163.2109375,87.7,102.08160829544067,6.812722837007962,1.6880073577651513,1.0157914867778919
22,162.4921875,87.0,100.90352058410645,6.810819620963855,1.6750245540629862,1.0116878724427774
23,163.7421875,86.7,100.29235696792603,6.806275497338711,1.6378917650272857,1.008673406711749
24,163.16796875,86.8,101.70610809326172,6.804223358936799,1.6742185057484227,1.0066290341149882
25,163.375,86.5,101.97904920578003,6.802553186661158,1.692897234411869,1.0037610946910835
26,163.7734375,86.9,104.58938241004944,6.798155701466095,1.6646882725620578,1.003267275201255
27,160.9140625,87.9,103.62974619865417,6.79379498408391,1.6681391994626769,0.9994970200755029
28,161.6953125,88.5,101.60296368598938,6.793892990014492,1.6766442444346745,1.0002589893804401
29,160.890625,88.0,103.5230975151062,6.790072969289926,1.6544749669736205,0.9948697007756963
30,159.62890625,87.8,100.7160484790802,6.788617014273619,1.6655048618976436,0.9962596068320537
31,160.828125,87.1,101.19388437271118,6.786914135859563,1.6630794256852097,0.9923336223247528
32,159.4765625,87.0,99.73048710823059,6.780994955698649,1.6529578590433096,0.9922735827059133
33,160.69140625,86.9,100.01443457603455,6.781166477692433,1.6691066846024494,0.9911490604183011
34,159.80859375,86.9,99.81822538375854,6.780716959635416,1.6733650574479777,0.9874542833193601
35,160.85546875,87.0,98.7568006515503,6.780969169812325,1.6612500474913043,0.9858018003856303
36,160.6953125,86.4,99.46383333206177,6.776996145492945,1.664499986593014,0.9863356975203954
37,153.99609375,86.6,100.94563889503479,6.776735486739721,1.6438878610584173,0.9834004634233704
38,160.58984375,87.6,100.48825597763062,6.77614744137495,1.658733563219941,0.9831879214214455
39,160.48828125,86.7,99.88610100746155,6.772871719262539,1.6691398984444292,0.9820814031903299
40,162.07421875,87.3,99.36300349235535,6.772992366399521,1.6642041050962506,0.9808190993501733
41,160.703125,86.7,98.9032871723175,6.772923352168156,1.6625726811593602,0.9790538755252468
42,160.7265625,86.7,99.612868309021,6.769904897151849,1.666969567564824,0.9783669447015434
43,161.9921875,86.6,98.98048520088196,6.768682291568854,1.657735784320236,0.9798869280004159
44,160.828125,86.6,97.75801849365234,6.767388194646591,1.645399432589603,0.9759922697867616
45,160.89453125,86.7,99.30113196372986,6.766198598421537,1.6572980363005076,0.9764475311781952
46,162.21484375,86.9,98.44509649276733,6.767434129959498,1.6548985611920035,0.977360991535775
47,160.0,86.8,99.11817479133606,6.765537528502636,1.6466322255742687,0.9764757717936495
48,161.26171875,86.7,98.98521256446838,6.7660443036984175,1.6550701400860983,0.9753517038321107
49,161.28125,86.4,98.832200050354,6.763666113829001,1.6597796146146544,0.9735549870216806
