epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,recall,ndcg
1,0.00012736239910971224,0.00012736239910971224,192.05292228669424,3.2879440773178263,0.30166666666666664,0.1529693076163787
2,0.00012075624578062677,0.000248118644890339,153.95862322427553,3.629613743278899,0.38299999999999995,0.2482491198017407
3,0.00010525059132130286,0.0003533692362116419,144.87771566393434,3.899473886593261,0.4133333333333333,0.22370859415872194
4,8.98634910955354e-05,0.0004432327273071773,141.7290396891849,4.075200124542846,0.3133333333333333,0.21189283315970064
5,9.978872775378021e-05,0.0005430214550609575,139.5064585022676,4.173964279340682,0.4108333333333333,0.22214005788728433
6,9.458228920245041e-05,0.0006376037442634079,124.11691435595328,4.100681719401196,0.45899999999999996,0.242732372930348
7,7.969960453307232e-05,0.0007173033487964802,86.1220772092382,3.7298856978010315,0.44166666666666665,0.2804743113991976
8,8.662567402441394e-05,0.0008039290228208941,72.53928112953176,3.4762195228647226,0.3546666666666667,0.253602038270309
9,7.903223304671016e-05,0.0008829612558676043,66.70241926146836,3.287151385368237,0.5233333333333333,0.33632325968460697
10,9.122569032705715e-05,0.0009741869461946614,63.87010982674612,3.215235289585462,0.395,0.275699733986014
11,8.8452208448123e-05,0.0010626391546427845,61.62867130665407,3.1407844733340275,0.2766666666666666,0.18554004893094622
12,9.937205506800945e-05,0.001162011209710794,59.3548935464036,3.1223227792765167,0.2791666666666667,0.18273161269380328
13,8.384616041473984e-05,0.001245857370125534,57.89345931029961,3.094751465777146,0.295,0.19196977247377553
14,8.840886029891979e-05,0.0013342662304244538,56.75659164057498,3.1177715042149674,0.4133333333333333,0.272198195566445
15,0.00010405223850955323,0.001438318468934007,55.73852508779372,3.1535277808869604,0.31066666666666665,0.19797242775679752
16,8.671043800352902e-05,0.001525028906937536,54.48461353336192,3.1469217681737742,0.3696666666666667,0.25529417321545345
17,9.783088971187742e-05,0.0016228597966494135,52.82128191177427,3.225505598654964,0.38915151515151514,0.2375913738632683
18,8.994593857158222e-05,0.0017128057352209956,51.002692399653824,3.3113945252663086,0.38666666666666666,0.2626326779428584
19,0.00011053535100842102,0.0018233410862294166,48.79808837656175,3.3554411269184854,0.30333333333333334,0.18376256475345581
20,8.706012744865703e-05,0.0019104012136780737,47.427829835234775,3.387643330155802,0.37,0.23148420126129202
21,0.00011039154810679246,0.002020792761784866,45.72262154651207,3.464073674255651,0.3440000000000001,0.2502456174731226
22,0.00010443533160812786,0.002125228093392994,43.5805615218745,3.4734740030003883,0.28700000000000003,0.215827738023477
23,9.105617379728238e-05,0.0022162842671902766,41.44761533163268,3.435551534797237,0.30333333333333334,0.18486960985034032
24,9.204512666724847e-05,0.002308329393857525,39.311432915368854,3.2786248765170067,0.4346666666666667,0.28869726198963636
25,8.450120577106938e-05,0.0023928305996285945,37.153193963474564,3.0410934068398983,0.3583333333333333,0.1778697815354429
26,9.107645423603508e-05,0.0024839070538646294,35.35130992405851,2.89358587053581,0.5233333333333333,0.3599586100292035
27,9.563418856101972e-05,0.0025795412424256493,33.59181173571246,2.7525550496524955,0.31666666666666665,0.19389911591242082
28,8.359440191274268e-05,0.002663135644338392,31.631642511345817,2.6514620266630975,0.4933333333333333,0.2747206471452093
29,0.00010048105404846797,0.00276361669838686,30.07140215533033,2.576347272577662,0.3733333333333333,0.2489198372724708
30,9.080984053064887e-05,0.002854426538917509,28.50522993041367,2.58598402952446,0.375,0.21518437364708481
31,8.923278391742897e-05,0.002943659322834938,27.28206017136421,2.5392884294390967,0.33799999999999997,0.21969929275827405
32,8.787211308863563e-05,0.003031531435923574,26.141842494090298,2.5138261497496974,0.4333333333333333,0.25697449223788393
33,9.289396094076941e-05,0.003124425396864343,25.162370200651708,2.510784276145456,0.43,0.25654685058098037
34,9.209484626303475e-05,0.003216520243127378,24.338348256793736,2.465151249313595,0.5199999999999999,0.2955564590661563
35,9.045077194075785e-05,0.003306971015068136,23.52978502681405,2.4773911536749784,0.32666666666666666,0.21384402290529664
36,9.692924295754368e-05,0.00340390025802568,22.9616352525777,2.469118190925541,0.44,0.2988163138147258
37,8.972481956448686e-05,0.0034936250775901667,22.289488241706096,2.451884101023424,0.26166666666666666,0.19943070116119097
38,0.00010684718762707896,0.0036004722652172457,21.943513010589168,2.4533409777747677,0.4066666666666666,0.25820706717221126
39,9.287370773200149e-05,0.003693345972949247,21.658185966188867,2.4577806042187813,0.32733333333333337,0.19838723410420622
40,9.987497277799359e-05,0.0037932209457272404,21.2934743756674,2.4587915744355886,0.37,0.25076095083720124
41,9.777801444296698e-05,0.0038909989601702073,20.98181585099419,2.4385908682874127,0.4302380952380952,0.26206947408984493
42,0.00010779491003145623,0.003998793870201664,20.786500461886085,2.429662895751998,0.503,0.3213274688311498
43,9.418749278402951e-05,0.0040929813629856935,20.535499074547605,2.443307450260941,0.4173809523809524,0.27513132643087373
44,9.685614440193508e-05,0.0041898375073876285,20.434298235689326,2.4279878045550247,0.37666666666666665,0.24145450037877592
45,9.484150420256671e-05,0.004284679011590195,20.230489213091158,2.4370350043091213,0.44066666666666665,0.28767029155208856
46,0.00010707755832293674,0.0043917565699131324,20.09073989125739,2.4086656712730776,0.38,0.24318801852848446
47,0.00010179468919732079,0.004493551259110453,19.970978261871924,2.4052398767210583,0.4216666666666667,0.26566327708920673
48,9.246751791256698e-05,0.00458601877702302,19.845238308289904,2.4241593637799563,0.38333333333333336,0.2189873366588165
49,0.00010653155825927266,0.004692550335282293,19.786532962520663,2.405007888101327,0.3853333333333333,0.27303557872663087
50,0.00010785548490673284,0.004800405820189025,19.679107016393683,2.4050768429179077,0.38,0.24759333122611524
