epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,mae
0,5.233736962821128e-05,5.233736962821128e-05,0.6931129260021344,3.969697378531524,3.2526804635769495
1,5.421047279921353e-05,0.00010654784242742481,0.692930524286471,3.7503423136516623,3.0069813143036317
2,5.067814575140571e-05,0.00015722598817883052,0.6921621289169579,4.306640680622767,3.0299012863286006
3,5.1760422225498473e-05,0.000208986410404329,0.6895552596502137,3.8248069064776935,2.99336942500786
4,5.349093410706713e-05,0.00026247734451139614,0.6835022469361623,5.056457468565233,4.056680058482702
5,5.2760076703631744e-05,0.00031523742121502787,0.6739217798437989,3.609229078092456,4.10069360347984
6,5.088800718762867e-05,0.0003661254284026565,0.6622839517760695,3.999023140571542,4.973643814890897
7,5.1133099166967145e-05,0.00041725852756962367,0.6505953272183737,4.902036234283168,4.8027473168579204
8,5.216193768283371e-05,0.0004694204652524574,0.6405350333243086,5.29333955370378,5.049163436076576
9,5.144021905177408e-05,0.0005208606843042315,0.631790945927302,5.271202645436892,3.471584500702092
10,5.4502538692347695e-05,0.0005753632229965792,0.6247318196192122,5.695156363430989,3.826022397356125
11,4.614546438466114e-05,0.0006215086873812404,0.6209338281238288,6.05981878195648,4.926603122233304
12,4.6022380244747047e-05,0.0006675310676259875,0.6159375432813377,5.226949535577103,4.71909817315588
13,4.704406827481382e-05,0.0007145751359008013,0.6135041420919853,5.799041781084456,4.809299746564139
14,4.764035375922157e-05,0.0007622154896600229,0.6105145600281263,5.083286776048817,3.883882211879737
15,4.6720209531574186e-05,0.0008089356991915971,0.609148661034149,4.3594085496564094,4.0389139185585945
16,4.595735880238859e-05,0.0008548930579939857,0.6070978275516576,5.54062809710791,4.433166278054682
17,4.6221851926175936e-05,0.0009011149099201616,0.6070897963486219,5.841392580488364,3.2793513141247477
18,4.721647686360534e-05,0.000948331386783767,0.6049231771837201,5.092072368114918,4.335832909016397
19,4.57198049907059e-05,0.000994051191774473,0.6044766761754689,4.660156729198975,3.841665675799587
20,4.575593641978287e-05,0.0010398071281942558,0.6044804819843226,5.708942688781549,3.561610516448997
21,4.582990363889954e-05,0.0010856370318331552,0.6024682762330038,5.223186849604945,4.174840362500205
22,4.7718717876899e-05,0.0011333557497100542,0.6018249659161818,5.409920828596058,3.357436730760395
23,4.575819070439642e-05,0.0011791139404144506,0.6010997661373072,4.664541694385618,4.0287818133853515
24,4.562708662019491e-05,0.0012247410270346455,0.6011599801611482,4.727213248541167,4.5522514690435365
25,4.609995121533669e-05,0.0012708409782499822,0.5998546478518268,4.929513601121144,4.7440891551084245
26,4.6003154160827224e-05,0.0013168441324108095,0.5993107693237171,4.407139944240145,3.674151485178335
27,4.5364959620176136e-05,0.0013622090920309856,0.598890109020367,5.719299726827733,4.135767720570431
28,4.512748785121606e-05,0.0014073365798822016,0.5988521006023675,5.341365654736266,4.38602439091977
29,4.514122387582335e-05,0.001452477803758025,0.5985014571955329,5.23738685684759,4.234773282664437
30,4.5277723819945394e-05,0.0014977555275779704,0.5967392291416201,4.330983779155814,4.044454247781369
31,4.517515983252124e-05,0.0015429306874104917,0.5965749571720759,4.913718199632629,3.969965417489613
32,4.5153204801755185e-05,0.001588083892212247,0.5958538379585534,5.064861955135964,4.183911981931298
33,5.0770758544123554e-05,0.0016388546507563704,0.595685113156051,4.262722940135584,4.344327524031639
34,5.1838247826707636e-05,0.001690692898583078,0.5956066961874041,4.0259782578426515,3.9504932357161415
35,5.101274464747394e-05,0.001741705643230552,0.5956240526416845,4.90765555494058,3.6653646799275696
36,5.1433185325070896e-05,0.0017931388285556229,0.593997111707403,4.664003459805851,3.616250418833807
37,5.155941957010191e-05,0.0018446982481257247,0.5928751841971749,5.354577183082289,3.7076851728390494
38,5.123301255591861e-05,0.0018959312606816434,0.5937886031573278,4.697450637194533,3.2526978774826745
39,5.309747770683414e-05,0.0019490287383884775,0.5936600215602339,5.481676893463524,4.108785542564388
40,5.103649364401354e-05,0.002000065232032491,0.592761419844209,5.136523783596259,3.9710901684257554
41,5.1932262004960984e-05,0.002051997494037452,0.592623518485772,5.0232619667348235,4.383247625651932
42,4.598403210002503e-05,0.002097981526137477,0.5920549134413401,5.582479053049508,3.3824619249705847
43,4.6553100980918004e-05,0.002144534627118395,0.5913555833854174,4.76379306411765,3.6776066391857025
44,4.614446849702556e-05,0.0021906790956154206,0.5911897590808701,4.249760045722301,4.119201714950561
45,4.652004920816287e-05,0.0022371991448235833,0.5905750762475165,4.007071882054709,4.114900070136589
46,4.656594378832775e-05,0.002283765088611911,0.5902122714017567,6.053220410201796,3.83074256902839
47,4.643397676319176e-05,0.0023301990653751027,0.590974095882031,4.855210679854187,3.8615942947822695
48,4.648714909807481e-05,0.0023766862144731773,0.5893669598980954,4.518858303298632,3.9117132068600857
49,4.615270236138967e-05,0.002422838916834567,0.5894755362941507,4.170240411546968,4.157216054727516
