epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,mae
1,2.418940856988057e-06,2.418940856988057e-06,272.14993729702263,0.5553895099447489,0.489958719895147
2,2.21513677296427e-06,4.634077629952327e-06,232.1637814543968,0.5226449443772095,0.44758084984469043
3,2.1072951166957654e-06,6.741372746648092e-06,218.56354859817858,0.5320083813706629,0.463282856680387
4,2.1761104205817387e-06,8.91748316722983e-06,201.3581427640693,0.5526505167378774,0.4906343937896487
5,2.1314707000790314e-06,1.1048953867308863e-05,181.53487307526345,0.5973402215434336,0.537942137217022
6,2.0735397600262592e-06,1.3122493627335123e-05,165.33326969590297,0.6210351603219041,0.5696499370722655
7,2.0551842130493833e-06,1.5177677840384507e-05,154.21127337078715,0.664513981687709,0.6128423924560883
8,2.2031009358469023e-06,1.738077877623141e-05,144.16542390335437,0.705541679354731,0.6593605172431053
9,2.071074327155018e-06,1.9451853103386426e-05,135.2323769857717,0.7529892538113542,0.7051221670775315
10,2.0994044430089806e-06,2.1551257546395408e-05,128.55793797692587,0.7819260254922521,0.7380510680119461
11,2.0743437474576686e-06,2.3625601293853076e-05,122.71086324647416,0.8293332390672926,0.7847621513940001
12,2.1428861919999498e-06,2.5768487485853027e-05,116.90873345663381,0.8595300274379835,0.8165571432079156
13,2.104060154189337e-06,2.7872547640042364e-05,113.46969125437182,0.8818430851729527,0.8417790757072479
14,2.1145264536619253e-06,2.998707409370429e-05,109.67512024280637,0.9261961129507049,0.8847227701995638
15,2.128662119754149e-06,3.2115736213458435e-05,106.27524681978447,0.9593865109581955,0.9193304100639649
16,2.1650135642300695e-06,3.428074977768851e-05,103.89140790007835,0.9876833220487692,0.947383049345643
17,2.165331049492744e-06,3.644608082718125e-05,100.79637758121935,1.0106796567119278,0.9716236117526273
18,2.053533369466619e-06,3.8499614196647865e-05,98.6323707048283,1.0350783640763195,0.996516563464058
19,2.041047559999865e-06,4.054066175664773e-05,97.17836184834324,1.0622147185797417,1.025672166705472
20,2.031744007013383e-06,4.257240576366111e-05,95.30523140485897,1.0797493093933561,1.04329615350433
21,2.0456993726949922e-06,4.461810513635611e-05,93.92381180164426,1.0996093061598826,1.0640469274063615
22,2.048754045680913e-06,4.666685918203702e-05,92.2975652827773,1.1149720224028228,1.0800386352413316
23,2.0350217552426316e-06,4.870188093727965e-05,90.72546936744867,1.1303368369236022,1.0963927784922824
24,2.0400183783082814e-06,5.0741899315587935e-05,90.15505555618641,1.1544009748577366,1.120308950859764
25,2.029728827176705e-06,5.277162814276464e-05,89.38584447461506,1.1666854833295355,1.1345498456893588
26,2.0377262793549726e-06,5.480935442211961e-05,88.16140738198924,1.1783737830808707,1.1463527548577963
27,2.1200712171913574e-06,5.692942563931097e-05,87.1274185180664,1.1827340727083218,1.1512886440956682
28,2.030474764781001e-06,5.895990040409197e-05,86.3785716212073,1.1986655932269528,1.167052043755146
29,2.028278866597509e-06,6.098817927068948e-05,86.11142402471498,1.1995913392334843,1.169115964967882
30,2.035206270828548e-06,6.302338554151803e-05,85.71512231161428,1.211838566538359,1.1811635343005298
31,2.0518754346947993e-06,6.507526097621283e-05,85.25489922456963,1.2170348853547597,1.1867458846888514
32,2.0419876200422187e-06,6.711724859625505e-05,84.68904433139535,1.2242386338438045,1.1951341609863786
33,2.0478278886045736e-06,6.916507648485962e-05,84.4381182470987,1.2359909151225374,1.205201244917304
34,2.059666058670503e-06,7.122474254353012e-05,84.1786133522211,1.2340972769144087,1.2052841560286909
35,2.053312717765484e-06,7.32780552612956e-05,83.37853400651798,1.2406468543148037,1.2120335013189378
36,2.031090559863474e-06,7.530914582115908e-05,83.57607384615166,1.2414478269945266,1.2146723055471065
37,2.0362873734933456e-06,7.734543319465243e-05,83.42822735808616,1.2508992778242374,1.2229734087026987
38,2.0449949160855034e-06,7.939042811073794e-05,82.77629834552144,1.2542367929244682,1.2253278206516942
39,2.0320345594979142e-06,8.142246267023586e-05,82.50930945817814,1.2557597419425244,1.2266541081443179
40,2.034264596628801e-06,8.345672726686466e-05,82.63567911192428,1.2603456309455379,1.2328810529254948
41,2.0511847325172932e-06,8.550791199938196e-05,82.15183329027752,1.2645912508811423,1.2360699094363503
42,2.0902668058588633e-06,8.759817880524082e-05,82.32591699999432,1.2721250121740697,1.2432930004821763
43,2.024157364365203e-06,8.962233616960602e-05,81.9245499899221,1.2682993230573896,1.2397731101699547
44,2.0388170262506942e-06,9.16611531958567e-05,81.14767074584961,1.2723692717352912,1.2445694945048078
45,2.02643630577109e-06,9.36875895016278e-05,80.95509462578352,1.2771673712159572,1.2483662546672414
46,2.0336324156836816e-06,9.572122191731147e-05,81.1623544027639,1.2770380805482253,1.249841958439222
47,2.026057025439639e-06,9.774727894275111e-05,80.87964470441952,1.2799156074665872,1.2525437388761687
48,2.033108851954077e-06,9.978038779470519e-05,81.17457447495572,1.281211281574537,1.2549758472067516
49,2.0325458248043567e-06,0.00010181293361950954,81.14367640295694,1.2872365470067915,1.2607618120282855
50,2.0367548857405887e-06,0.00010384968850525013,80.62975870176803,1.2795605515263864,1.2535845114691264
