epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,recall,ndcg
1,6.6932278614311956e-06,6.6932278614311956e-06,273.1512247129928,0.5305992556350728,0.07142857142857142,0.04446332038200113
2,8.015016434753374e-06,1.470824429618457e-05,232.90888675423557,0.5142451159036336,0.11965811965811966,0.06076139953747041
3,5.661165124311058e-06,2.036940942049563e-05,219.60818978243097,0.527057096225929,0.11044176706827309,0.05274892638234229
4,5.578978458191211e-06,2.594838787868684e-05,199.88452467807502,0.5504434293665017,0.1431818181818182,0.06491204971501915
5,5.2388922997408684e-06,3.118728017842771e-05,179.95733376436456,0.5870000750162706,0.1232876712328767,0.060077371882047884
6,5.504728324296169e-06,3.669200850272388e-05,164.7835352698038,0.6303981655326935,0.12601626016260162,0.06161615352572047
7,5.2845868293968e-06,4.1976595332120684e-05,151.67520212572674,0.6704860228800129,0.11422413793103449,0.05465054246453219
8,5.2497995822958335e-06,4.7226394914416515e-05,141.72345795742302,0.7092328483347604,0.10434782608695652,0.04886630313688424
9,5.563191346627454e-06,5.278958626104397e-05,133.68019201589186,0.7513130258294998,0.10323886639676114,0.05188277191255314
10,7.562904576239474e-08,5.286521530680636e-05,126.88119604421216,0.7955982867202325,0.10756972111553785,0.053865669833145606
11,5.695523668210052e-06,5.8560738975016414e-05,121.35390436926554,0.8312859733084064,0.16041666666666668,0.07409253161601503
12,5.766722836687368e-06,6.432746181170378e-05,116.62544924713845,0.869485572513307,0.12773722627737227,0.05524189621149507
13,5.41373619970404e-06,6.974119801140782e-05,112.44415797743686,0.9019788814087057,0.12482566248256625,0.06051632978636259
14,5.1653278166798104e-06,7.490652582808763e-05,108.91624468426372,0.9242521184504146,0.1515837104072398,0.07149504915909274
15,5.605374389835498e-06,8.051190021792313e-05,105.40414384353993,0.9643440560872065,0.13438735177865613,0.05875120520096261
16,5.340371594834631e-06,8.585227181275776e-05,102.87196527525435,0.9838549120530539,0.15889830508474576,0.0695460563055438
17,5.471009312415796e-06,9.132328112517355e-05,100.56612848681073,1.014934839680277,0.12040816326530612,0.05260074326447495
18,5.330872380991076e-06,9.665415350616462e-05,98.26437511000522,1.0343720118734359,0.125,0.057082204585458644
19,5.752448062646531e-06,0.00010240660156881116,96.41847539502521,1.0650176130400748,0.16330645161290322,0.07909403599233666
20,5.6524360589634056e-06,0.00010805903762777457,94.63509723752044,1.0878174745691345,0.15196078431372548,0.07071852581909766
21,5.59709683486425e-06,0.00011365613446263882,93.66015651614167,1.1030968357906477,0.14219576719576718,0.0767201163823122
22,5.368578591561401e-06,0.00011902471305420022,91.79423647148664,1.1120809533036424,0.11790393013100436,0.058522289589899044
23,5.656078103515593e-06,0.00012468079115771582,90.90867588131927,1.1329990778738717,0.1574468085106383,0.07032776271505402
24,6.353387374173e-06,0.00013103417853188882,89.24856372212254,1.1486515910761463,0.24489795918367346,0.11936539672291897
25,5.8397787645547905e-06,0.00013687395729644362,88.65823843312818,1.1630529732980515,0.14285714285714285,0.0652107526395727
26,5.853604757168959e-06,0.00014272756205361257,88.28528861112373,1.167271162606593,0.17634854771784234,0.07663158338207775
27,6.0652411966306845e-06,0.00014879280325024325,87.18626749792764,1.1818718431431925,0.1513157894736842,0.07179754079278057
28,5.803640292145457e-06,0.0001545964435423887,86.17700088855833,1.1922561650864802,0.15227272727272728,0.07610145691789615
29,5.8278534895297e-06,0.0001604242970319184,85.80926788684934,1.2039385410514936,0.19123505976095617,0.09357978169191424
30,6.0699650412922e-06,0.0001664942620732106,85.67819267095521,1.2136927004062,0.16076115485564302,0.0745003689974909
31,6.243648310058491e-06,0.00017273791038326908,84.96596305314884,1.2222008383596294,0.1691449814126394,0.08156922117793163
32,7.430551646076074e-06,0.00018016846202934515,85.2764190851256,1.2315049229614958,0.16330645161290322,0.08172537159487687
33,5.434193232784032e-06,0.0001856026552621292,84.4269878476165,1.228864875232077,0.15777777777777777,0.07464596876838692
34,5.688068809809312e-06,0.0001912907240719385,84.1465898558151,1.2356579740388283,0.14678899082568808,0.06854350420763915
35,3.429982476970391e-06,0.00019472070654890888,84.06794641184253,1.2402253218271528,0.17804551539491298,0.07749461468814349
36,3.579942978241811e-06,0.0001983006495271507,83.20956598326217,1.2530203908120081,0.1520912547528517,0.06828176457402316
37,2.897856929831739e-06,0.00020119850645698245,83.30852810172148,1.2486448401018595,0.2033898305084746,0.10158479657268683
38,2.7342726506571492e-06,0.0002039327791076396,82.90157735070517,1.2540008635540771,0.2,0.08561599532573624
39,2.9487836169191094e-06,0.00020688156272455872,83.03184385077898,1.261993049155452,0.14654088050314465,0.06506768288332082
40,2.765088606853787e-06,0.00020964665133141252,82.80116307458212,1.2584469394824047,0.16883116883116883,0.0856986582283613
41,2.9127863631369107e-06,0.00021255943769454944,82.43612857197606,1.2677774855129853,0.11764705882352941,0.04944313792102836
42,2.6623969434421954e-06,0.00021522183463799162,82.79425456912018,1.2649539479896692,0.14316239316239315,0.06368841544480405
43,2.6043489414010245e-06,0.00021782618357939264,81.17576297493868,1.2691567371348687,0.1308016877637131,0.05709701326318124
44,2.61896329483589e-06,0.00022044514687422854,81.76163544765738,1.2733083828091507,0.14377682403433475,0.06160663128260959
45,3.1024818191156185e-06,0.00022354762869334415,81.12559500405955,1.2779304034653738,0.171875,0.07924226537388342
46,2.7363968898782688e-06,0.0002262840255832224,80.74977182787518,1.2790773747521504,0.1297071129707113,0.059495959647731265
47,2.4184171626781517e-06,0.00022870244274590055,81.09866040251976,1.2728343576483214,0.1628440366972477,0.08827848872717202
48,2.960969276172962e-06,0.0002316634120220735,81.16268583785656,1.2890559017409835,0.16165413533834586,0.08240882065964296
49,2.674868621451152e-06,0.00023433828064352465,80.78610300463299,1.293493706126162,0.13533834586466165,0.0709417381888933
50,2.635699447664412e-06,0.00023697398009118906,80.82027754672738,1.2865948375797382,0.15432098765432098,0.0783142907718932
