epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,mae
1,0.00019628812793528612,0.00019628812793528612,0.528622565661727,1.2640554120700425,1.0232653464667238
2,0.00020170801325640722,0.00039799614119169334,0.4189490450685006,1.2357831191124942,0.969514035015576
3,0.00019641016288462113,0.0005944063040763145,0.4060573772477,1.2230057866087551,0.9939287564631168
4,0.00018906043765452564,0.0007834667417308402,0.3922518916179098,1.1933045613814983,1.0138628105752385
5,0.0001930033341505987,0.0009764700758814388,0.37748644154298583,1.2175332178552467,1.0509576757217407
6,0.00020045242603705424,0.001176922501918493,0.36422482830086833,1.2386594948483554,1.0067576549415846
7,0.00020680588507322127,0.0013837283869917144,0.3534309440376213,1.2126470009096348,1.021321682800242
8,0.00019868287897735178,0.0015824112659690661,0.3437811818864474,1.2572998689744523,1.0264953748732368
9,0.0001915741483888828,0.001773985414357949,0.3327836208907375,1.2227018160007954,1.011171441071193
10,0.00018851206830027977,0.001962497482658229,0.32393588627518605,1.2518789774152033,1.0434369309182074
11,0.00018895237996230133,0.0021514498626205303,0.3178990192922038,1.2335342096393924,1.0033498141938522
12,0.00018927344798880906,0.0023407233106093393,0.3126045474662879,1.2272504981762684,1.0398528573851642
13,0.0001893020041398529,0.0025300253147491924,0.3068496191869358,1.2384779879131569,1.0596634405889158
14,0.00019014925445077005,0.0027201745691999625,0.30082112880169887,1.2619700270663596,1.0514101619625673
15,0.0001934670504751442,0.0029136416196751066,0.295477657207793,1.217276283555602,1.043270891421664
16,0.00019152693681990854,0.003105168556495015,0.292323321257275,1.2660943563047267,1.0415713154564998
17,0.00018960072372238495,0.0032947692802174,0.2875849483558635,1.2371631852543392,1.009617256906073
18,0.00019115245553185225,0.0034859217357492522,0.28462524769545217,1.2637229031811852,1.0203543013966896
19,0.00019116269261222748,0.0036770844283614797,0.27945925927407333,1.2494499850026093,1.04880382653237
20,0.0001910893434988888,0.0038681737718603685,0.2774402696859561,1.2288759607997632,1.0080545726898706
21,0.00019300610347981035,0.004061179875340179,0.27580465104402185,1.209889007837238,1.0741994058365445
22,0.00019109510686934618,0.004252274982209525,0.27208217687349395,1.2538847735950045,1.015970529481799
23,0.00019077858055918057,0.0044430535627687055,0.2691901410453424,1.260771177752547,1.0160432293386354
24,0.00019165491153178807,0.004634708474300493,0.2677882230986666,1.2629577165510444,1.0199901738857546
25,0.0001917651989849094,0.004826473673285403,0.26546897181814927,1.238409304445907,1.040109348408741
26,0.00019326464567792618,0.005019738318963329,0.2639292600375521,1.2107796090914407,1.0147192915457495
27,0.0001911916507692607,0.00521092996973259,0.261145520524378,1.262248753381628,1.080715841365653
28,0.00019109207297158412,0.005402022042704174,0.2592379891703858,1.251722617117839,1.010116540266891
29,0.0001919514713506758,0.005593973514054849,0.25799050107406774,1.2386371106041605,1.0382156791273391
30,0.0001912910305279081,0.005785264544582757,0.2557995491361863,1.2851907868433736,1.0638552644454864
31,0.00019193962039551067,0.005977204164978268,0.2551503012909681,1.2176169867765054,1.045150858752242
32,0.0001925346460553958,0.006169738811033664,0.2539993167536424,1.2606005949244186,1.0401324098328617
33,0.00019170896491412388,0.006361447775947788,0.2535940011086991,1.2358127833709909,1.0544502831862441
34,0.00019152179733276684,0.006552969573280555,0.2512728276933067,1.2482050807993426,1.072082997065278
35,0.00019171178673312573,0.00674468136001368,0.2511672494037599,1.2520677486609106,1.04463913547954
36,0.00019140656925486986,0.00693608792926855,0.2495734898857102,1.2193756796707007,1.0612999455406342
37,0.00019220658056566019,0.00712829450983421,0.24824753602856536,1.2175158748681827,1.065020969149644
38,0.00019638504466849979,0.00732467955450271,0.2476595333348816,1.3102912569390812,1.0495536606914477
39,0.0001923283089391455,0.007517007863441855,0.24564047628932256,1.259730596061231,0.9863788821851801
40,0.00019196565581008012,0.007708973519251936,0.24587046517810968,1.1964459351515735,1.0272284026863228
41,0.00019150105791042313,0.007900474577162359,0.24469536041079573,1.219831329573331,1.0550882809181457
42,0.00019176857522391333,0.008092243152386273,0.24370014341907206,1.248073876986703,1.0650818889829112
43,0.00019311511322203523,0.008285358265608308,0.24293441024721435,1.2364599942004664,1.0254991460693113
44,0.00019257670250963322,0.008477934968117941,0.24163651918384288,1.254408607551441,1.0442377025272978
45,0.00019235448513256308,0.008670289453250504,0.24111237221787704,1.272839232178828,1.0410481458777445
46,0.0001923596562819516,0.008862649109532456,0.2403536020636865,1.2372604960421107,1.0020652237807284
47,0.00019279084387070604,0.009055439953403162,0.2397788581857338,1.2466264111890704,1.0238634947232226
48,0.00019286090312439495,0.009248300856527556,0.23869551557348442,1.2644697566849956,1.015042668600026
49,0.00019479350975803016,0.009443094366285586,0.2385170615271002,1.2601141664122797,1.0509907102610114
50,0.00019327798173988776,0.009636372348025474,0.238060976170329,1.2366170211768417,1.099331054150881
