epoch,memory_usage_mb,cpu_usage_percent,epoch_time_sec,loss,rmse,mae
0,1738.37109375,27.7,5.431512832641602,1372582.75,2.159900558186249,1.9130306911715693
1,1932.34375,57.7,4.807788610458374,273538.8723958333,1.1723952888958797,0.9587045296046492
2,1934.4140625,47.9,4.90419340133667,310626.140625,1.1605336311139507,0.9372878741291241
3,1936.08984375,54.3,4.629572153091431,205161.76302083334,1.344503543956223,1.1158529377275883
4,1936.57421875,46.6,4.451894521713257,171542.40104166666,1.4599374488873627,1.2357433289648516
5,1936.62109375,42.3,4.453256368637085,169024.8359375,1.3494649426017533,1.1288191017760016
6,1936.62109375,42.9,4.453969478607178,154724.86458333334,1.2399420755298693,1.0232924184664183
7,1936.84375,42.7,4.294909477233887,154470.21875,1.2380904297274555,1.020690047497562
8,1936.84765625,39.6,4.3365159034729,149229.61458333334,1.271695513974652,1.0547450981676132
9,1936.87109375,38.7,4.637112617492676,152635.82552083334,1.2787390691018354,1.0628215763036863
10,1936.80859375,45.4,5.136254787445068,146613.44010416666,1.2515775022930742,1.0372327799020977
11,1937.40625,64.9,5.189709424972534,148779.61458333334,1.234817875908633,1.0209393846767114
12,1937.5703125,60.2,4.57630181312561,143755.5,1.2375218641232844,1.0233140968076004
13,1937.56640625,49.4,4.348040819168091,148355.94791666666,1.2320717570442745,1.0190819245964386
14,1937.65234375,40.8,4.3495495319366455,146410.74739583334,1.2227616686708547,1.0106290200515564
15,1937.65234375,41.1,4.356423616409302,147567.04166666666,1.2274115593683372,1.015009455703802
16,1937.65625,43.5,4.291262149810791,141385.99479166666,1.2217792673704042,1.0098593377870124
17,1937.65234375,42.3,4.344433546066284,141207.3203125,1.2035104667725325,0.9926339567218315
18,1937.64453125,44.2,4.258864402770996,144795.63020833334,1.2084690512379372,0.9974505128402902
19,1937.64453125,37.2,4.300487041473389,148049.0390625,1.2146049943473352,1.0035334553900777
20,1937.64453125,42.3,4.306293249130249,146550.70572916666,1.2011242468630365,0.9907085000977023
21,1937.65625,41.2,4.314042568206787,143673.93489583334,1.1987680654625121,0.9887151705547831
22,1937.65625,39.4,4.2745020389556885,144956.64713541666,1.1958074802116045,0.9867008564047212
23,1937.66015625,40.7,4.316040277481079,140149.546875,1.1964591721880788,0.9870895529744187
24,1937.66015625,40.7,4.3190460205078125,143352.5,1.1909418717434888,0.9814636417652399
25,1937.66015625,41.1,4.2196714878082275,144162.79947916666,1.1862442414537122,0.9776408596901045
26,1937.66015625,38.7,4.3281848430633545,140655.53125,1.1804503415482683,0.9725422451462539
27,1937.6484375,42.5,4.267150640487671,140942.84635416666,1.1820062358370491,0.9739663266419084
28,1937.6640625,40.9,4.270801782608032,137274.22265625,1.1739156929695076,0.9668308072858601
29,1937.6640625,40.4,4.581349611282349,142364.0390625,1.1726892538479607,0.9659093218285422
30,1938.41796875,47.8,4.464524030685425,139443.8203125,1.1700586682545986,0.9631008557648504
31,1938.41796875,47.6,4.3488476276397705,136963.5546875,1.1697979815410353,0.9635228034960635
32,1938.41796875,41.4,4.33393406867981,136791.63411458334,1.1637196841932735,0.9576834032496008
33,1938.41796875,40.0,4.284540414810181,136850.39192708334,1.1613325048939345,0.9556834483018902
34,1938.41796875,40.9,4.312932968139648,134025.61458333334,1.1644284908801477,0.9587547917920998
35,1938.41796875,42.7,4.346650838851929,131559.05208333334,1.1585064653138817,0.9536042670666521
36,1938.41796875,38.5,4.299702167510986,138206.0625,1.1563711888432346,0.9519258131911388
37,1938.421875,38.4,4.360781192779541,129944.72526041667,1.1529505516491536,0.9483761562203972
38,1938.421875,41.6,4.67809271812439,131358.87760416666,1.150855042685403,0.9466949212933817
39,1938.421875,43.1,4.414947748184204,129406.9921875,1.1471519055122126,0.9433008185307414
40,1938.421875,41.1,4.619290828704834,131472.85807291666,1.1479873303892523,0.9446239765248586
41,1938.41796875,46.1,4.618722915649414,129683.64973958333,1.146292243404802,0.9431140392798529
42,1938.40625,49.8,4.538390398025513,127752.16927083333,1.1431291329010256,0.9399919385876472
43,1938.40625,44.7,4.387216806411743,132914.359375,1.1419003231898681,0.9392700582714981
44,1938.41015625,46.0,4.4536027908325195,127674.40234375,1.1391586777013767,0.9365787957597332
45,1938.41015625,42.2,4.378671407699585,127267.48177083333,1.134007465167241,0.9319773508252144
46,1938.4140625,42.4,4.393190145492554,127400.48828125,1.1361125545508581,0.9340868892582769
47,1938.41015625,42.0,4.297677755355835,125349.9609375,1.132202984204885,0.9306447786903986
48,1938.41015625,43.4,4.294431686401367,126036.64453125,1.1303180650190794,0.9290394545604972
49,1938.41015625,40.0,4.259195566177368,125204.89322916667,1.1286785827466805,0.9272903235136877
