epoch,train_loss,val_loss,val_rmse,val_mae
0,1.4028171395317124,0.9229961283495056,0.9607268750241162,0.7656024853494146
1,0.8660415018173352,0.875189347717,0.935515551847846,0.7447545250116616
2,0.8261727016724522,0.8600805634026636,0.9274052853790681,0.7351866613687396
3,0.8072077140420464,0.8559603850855657,0.9251812714478672,0.7330014728279132
4,0.7940285494473674,0.854996615998731,0.9246602705990755,0.7329234344064114
5,0.7821269916822036,0.8531137669409803,0.9236415792645671,0.7308120269108721
6,0.7709854898774533,0.8544257636455026,0.9243515368155791,0.7322988890472649
7,0.7594920650903737,0.854724261061839,0.9245129859063704,0.72820332608082
8,0.747484691471088,0.8552312341123595,0.9247871290805011,0.729326470347477
9,0.7350518000699505,0.8601856021317315,0.9274619141363413,0.7292034940057608
10,0.7223640035701995,0.8559115935568081,0.9251549024659644,0.7302523071107216
11,0.7089345928664756,0.85951691596505,0.9271013515244283,0.7318957409813079
12,0.6961836320318704,0.8631273764872267,0.9290464878148963,0.7312078614491934
13,0.6827768071604089,0.8675269360085631,0.931411260406561,0.7345937893508672
14,0.6694328052034487,0.8702960121162155,0.9328965709546444,0.735821152301669
15,0.6563916352387582,0.8748063316968168,0.9353108209127499,0.7370657052460877
16,0.6433782817057434,0.8833505265543806,0.939867291967479,0.7401627968612431
17,0.6309084845547446,0.8874008213070568,0.9420195439974105,0.7430484759638464
18,0.6180776936425149,0.8918843760119135,0.9443963024249737,0.74620590296155
19,0.6057548053860239,0.900925210497389,0.9491708015212236,0.7457716402138559
20,0.5935854110345656,0.9075061262986976,0.9526311596253625,0.7513361984327529
21,0.5819385491315153,0.9124673555032964,0.9552315716878198,0.75142405687457
22,0.5702237450929777,0.9185755287133406,0.9584234600135797,0.7568443108331527
23,0.559172646896208,0.9286758705549478,0.9636783024193063,0.7593635169072991
24,0.5482766947500822,0.9307377910553468,0.9647475271106287,0.7599651886519359
25,0.5376232521342171,0.9386083767610771,0.9688180307505864,0.764901550544991
26,0.5272344426844044,0.9479554301993683,0.9736300273947278,0.7677012522194558
27,0.5172751712261432,0.9544918557192644,0.9769809904762938,0.7697762296821964
28,0.5077139563984779,0.9596515640294172,0.9796180704702595,0.7730273700628337
29,0.49831616779869525,0.9646670996402061,0.9821746787751636,0.7753671709104663
30,0.4892327304020076,0.9770933140115691,0.9884803053043707,0.7779923943022746
31,0.48086003261270405,0.9815840647343396,0.9907492440787263,0.7796489014467606
32,0.4723198586751935,0.9880977649639426,0.9940310684140036,0.7816661452144854
33,0.46382558107936117,0.9923432762007056,0.9961642817103089,0.7850798346202278
34,0.4558571700570284,0.9986988915816047,0.9993492340265364,0.7895269448554963
35,0.448132260956589,1.0031013333448602,1.001549466216281,0.7888208574771075
36,0.4410217340708029,1.0133506069824942,1.0066531711652518,0.7923957973525266
37,0.4336873785875652,1.0173161322305768,1.0086209061332099,0.793723564786014
38,0.42684724653196854,1.0209560386659318,1.0104236926581844,0.7971348403004802
39,0.41984065297216006,1.0297626147102534,1.0147721984512506,0.7992997114526847
40,0.41349317534204727,1.0311474925968442,1.0154543281383306,0.8003343367106774
41,0.40715985216924366,1.0408353425522976,1.0202133809048606,0.8035113299119783
42,0.40134658600521583,1.0404341534131543,1.0200167416903183,0.8046624393447689
43,0.3948374096847552,1.0500135956854506,1.0247017105751577,0.8080418560100425
44,0.3896482031493338,1.0601049342198696,1.0296139734234064,0.8094843925854184
45,0.38392286000697345,1.0617691694863611,1.03042184052703,0.8125275161942555
46,0.3785904395705912,1.0648399238112263,1.0319108119443514,0.8156468219249641
47,0.37329563729535986,1.071113978166569,1.034946364848409,0.8157469649269161
48,0.36791052120165973,1.076141380660422,1.037372344321421,0.8166487117478278
49,0.3635611333679899,1.0871193807017658,1.0426501717792505,0.8207485146991202
