epoch,train_loss,val_loss,val_rmse,val_mae
0,1.375453489435504,0.9213100251286116,0.9598489595287116,0.7658619822466677
1,0.8669816791765219,0.873398961206345,0.9345581636520305,0.7431751189855111
2,0.827556696692363,0.8644177931048795,0.9297407128305982,0.735273097227219
3,0.8087152270699399,0.860704720195495,0.9277417313824021,0.7356687741753432
4,0.794817756690172,0.860799928859994,0.9277930420540084,0.7344773573501713
5,0.7837765249772198,0.8579751796417586,0.9262694962449851,0.7305169902967837
6,0.7728421976367554,0.8567951783095245,0.925632312691277,0.733293506074906
7,0.7617574341294167,0.8589089316647719,0.9267733982183058,0.732976801647777
8,0.7504229195725192,0.8583504583979076,0.9264720494320582,0.7338049002995504
9,0.7384780731523679,0.8615272658737787,0.9281849308837462,0.7361566841043947
10,0.7262711941937485,0.8653614796324376,0.9302480742552917,0.7331281275963786
11,0.7137284306709617,0.8731485821809588,0.9344241981868416,0.7336873409110942
12,0.7009273916619428,0.871999936029998,0.9338093681494657,0.7369792556575815
13,0.6874282634329915,0.875221945733272,0.9355329741550985,0.73918582200277
14,0.6739265818642112,0.8787197250227728,0.9374005147170472,0.7399054972259537
15,0.660903181810687,0.8830294545902166,0.9396964693780713,0.7421875742947008
16,0.6474968372929943,0.8878732630534099,0.9422702707325785,0.746468745408679
17,0.6343993050844471,0.8948287095454908,0.9459538622502474,0.7468247860576233
18,0.6215022915079754,0.909159858340168,0.9534987458251377,0.7484859629367969
19,0.6085259166425888,0.9082761575049613,0.9530352341092705,0.7522763664454684
20,0.5960546669719693,0.9116025548575228,0.9547787989149753,0.7547108730518642
21,0.5837044788123488,0.9187029374491872,0.9584899255620254,0.7556229938233967
22,0.5720121399986019,0.9280216838508274,0.9633388209229966,0.7578182994107858
23,0.5606309445105836,0.9326717454558952,0.9657493181151128,0.7634877156754113
24,0.5491233464683551,0.9395970041109863,0.9693281199300624,0.7666907223958066
25,0.5377644569053311,0.9483960801364839,0.973856293324784,0.7692496555398659
26,0.5277481223614149,0.9641463185269402,0.9819095266307408,0.7705810028490209
27,0.5174726489332188,0.9637050697163263,0.98168481181604,0.7767128831839357
28,0.5076683382785768,0.9661986933519108,0.9829540646823903,0.77752385042354
29,0.4977991227404073,0.9723838261424255,0.9860952419162721,0.7773104824500526
30,0.4888820815727532,0.979589757457973,0.989742268216792,0.7813659889784962
31,0.4801512882911899,0.9880155337426424,0.9939897050300347,0.7821369399022885
32,0.47136578718098754,0.9980577556779997,0.9990284058730099,0.7860045188239961
33,0.463104054814197,1.0054311679450079,1.0027119067593275,0.7919382422245039
34,0.4552446332837575,1.0025275126521946,1.0012629588376827,0.7910770148486103
35,0.4469232768959724,1.0148628292388757,1.0074040049929436,0.7940223551894434
36,0.44026534022170266,1.01772519532082,1.008823669057433,0.7941139607081439
37,0.43265202325994817,1.0202300853426807,1.0100643966256617,0.7970896608843491
38,0.4262318080444404,1.0296460170934925,1.0147147466520978,0.7994444506497386
39,0.4185740586541739,1.0342284546794132,1.01697023295901,0.8029053605163814
40,0.41249904226408746,1.0404670728818923,1.0200328783419572,0.8033133427722365
41,0.40627799427995565,1.0487759975955528,1.024097650412332,0.8050903327330069
42,0.39982835762128016,1.0506101003561648,1.024992731844241,0.8096377090828016
43,0.39418557751744676,1.0594124810179653,1.0292776500826029,0.8115070447632755
44,0.3882392002121797,1.0635886517373012,1.0313043448435593,0.8124402649247369
45,0.3828366850585805,1.0656475812896045,1.0323020784612655,0.8140448478536793
46,0.3773095597887237,1.0729136399319075,1.0358154468868368,0.8150379744106276
47,0.37203943740078815,1.0780153321399384,1.0382751717022372,0.8185633977069894
48,0.36703291332283544,1.0823770449775352,1.0403735122530737,0.8201973766234189
49,0.3623906123437134,1.0867007925245793,1.0424494196206215,0.821941406891955
