epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse
0,1.9578782470100684e-05,1.9578782470100684e-05,1389496.78125,2.1731156106084395
1,1.9534869721910738e-05,3.911365219201142e-05,277806.8125,1.1722285676049737
2,1.9548764055539056e-05,5.8662416247550474e-05,312685.2083333333,1.163807757451869
3,1.957187255006838e-05,7.823428879761886e-05,208041.81770833334,1.3566560102659755
4,1.969825564160896e-05,9.793254443922781e-05,173066.0625,1.471635581828789
5,1.950685498653438e-05,0.0001174393994257622,170190.96354166666,1.3537239299589834
6,1.9453457719747428e-05,0.00013689285714550963,155356.09114583334,1.242120081346321
7,1.892479495462138e-05,0.00015581765210013102,154845.06770833334,1.2426847107360994
8,1.881421008982219e-05,0.0001746318621899532,149371.15364583334,1.2765888185686047
9,1.8953507441172896e-05,0.0001935853696311261,152742.6640625,1.2820341277084926
10,1.887587813142699e-05,0.0002124612477625531,146562.72135416666,1.2541801638323606
11,1.8979310094805698e-05,0.0002314405578573588,148642.06770833334,1.2377865543477724
12,1.8953403569339784e-05,0.0002503939614266986,143534.36458333334,1.2407216513445287
13,1.896535421521797e-05,0.00026935931564191657,148059.75,1.235063515680706
14,1.8917719708934822e-05,0.0002882770353508514,146013.65364583334,1.224940587002077
15,1.932737440463646e-05,0.00030760440975548785,147130.26041666666,1.2308734651976507
16,1.9076011026747134e-05,0.000326680420782235,140852.4765625,1.225835659358721
17,1.8859585969837858e-05,0.00034554000675207283,140618.81770833334,1.207071372148321
18,1.8876953510848126e-05,0.00036441696026292094,144038.14322916666,1.212634652272149
19,1.9052902250294598e-05,0.0003834698625132155,147108.30989583334,1.2168614180477455
20,1.8794835205524058e-05,0.0004022646977187396,145596.40364583334,1.2045389162147784
21,1.8770438323414245e-05,0.00042103513604215383,142584.2421875,1.2009958771996891
22,1.894786825716717e-05,0.000439983004299321,143794.24348958334,1.197813525743136
23,1.9006496263095e-05,0.000458989500562416,139058.44010416666,1.200422088518188
24,2.0232067878686472e-05,0.00047922156844110246,142126.78645833334,1.1924921065269218
25,1.906832502603074e-05,0.0004982898934671332,142813.9453125,1.1884736998192218
26,1.8909660966261512e-05,0.0005171995544333948,139266.79036458334,1.1817033930088983
27,1.8997341145684538e-05,0.0005361968955790793,139501.78385416666,1.1836419696719918
28,1.9044383297936636e-05,0.0005552412788770159,135799.15625,1.1751848180036375
29,1.890078412092032e-05,0.0005741420629979362,140780.015625,1.1743419273284779
30,1.9000269658377497e-05,0.0005931423326563137,137998.25,1.1708120467793484
31,1.9046821484148484e-05,0.0006121891541404622,135452.15234375,1.1704654016077523
32,1.90432036177612e-05,0.0006312323577582233,135336.73958333334,1.1649588603169316
33,1.8849237679406513e-05,0.0006500815954376298,135235.11848958334,1.1614966688623913
34,1.8992867203267828e-05,0.0006690744626408977,132384.84114583334,1.164507610029539
35,1.8909138526918826e-05,0.0006879836011678165,129940.21484375,1.1588864079631922
36,1.9031345190534317e-05,0.0007070149463583508,136468.07942708334,1.158068909400679
37,1.9005065474707353e-05,0.0007260200118330582,128433.16927083333,1.1538988417149305
38,1.90312709916274e-05,0.0007450512828246856,129697.00260416667,1.1505958762111521
39,1.8926811094410285e-05,0.0007639780939190959,127826.89583333333,1.147939788169331
40,1.883650903229745e-05,0.0007828146029513934,129648.18619791667,1.1484901945760124
41,1.9069088427271097e-05,0.0008018836913786645,127909.48307291667,1.147008141682693
42,1.894995915439423e-05,0.0008208336505330587,126015.01822916667,1.1431227836079374
43,1.899699636992588e-05,0.0008398306469029846,130987.6328125,1.1420264931264252
44,1.884859448801247e-05,0.000858679241390997,125795.796875,1.1401617699801858
45,1.9034992104163068e-05,0.0008777142334951601,125510.72135416667,1.1339519583414492
46,1.892596320337014e-05,0.0008966401966985303,125651.95703125,1.135510997609207
47,1.892639657373612e-05,0.0009155665932722664,123712.99609375,1.1327271468514006
48,1.900352112873194e-05,0.0009345701144009984,124391.1484375,1.130584068890448
49,1.9596479611775618e-05,0.000954166594012774,123581.64453125,1.1291167683460166
