epoch,train_loss,val_loss,val_rmse,val_mae
0,1.3871493426505948,0.9192024853572034,0.9587504812835167,0.7651336108821445
1,0.8629679731259944,0.8728746080215969,0.9342775861672192,0.7434160362578741
2,0.82487491511865,0.8599869299321808,0.9273548026000429,0.7371620752366612
3,0.8062250093908433,0.8591679684029163,0.9269131396381779,0.7322704173956965
4,0.7934704580275656,0.8561191894484607,0.9252670908591786,0.7314080022199244
5,0.7818623964860695,0.8545962230765973,0.9244437371290478,0.7311035339927248
6,0.7705390379692342,0.8532505991854084,0.9237156484403033,0.730696229084861
7,0.7589622512171943,0.8538743280590697,0.9240532062893924,0.7322894585020446
8,0.7470669136526341,0.8580174700165086,0.9262923242623294,0.7289567330814142
9,0.7344879900140416,0.8565021755206187,0.9254740274901061,0.7312875421344623
10,0.7218593672047771,0.8550730028440033,0.9247015750371484,0.7295629921805776
11,0.7087803293011512,0.8579076045626488,0.9262330185222225,0.7310770666199649
12,0.6956368655527527,0.8617517843602202,0.9283058678868022,0.7297992551263942
13,0.6824548563053267,0.8624655280377952,0.9286902217920124,0.7343856833338924
14,0.6695145392188716,0.8697423632297889,0.9325997872930215,0.7336848995597643
15,0.6569395175873505,0.8714432376074728,0.9335112412886307,0.7357881468426787
16,0.6444647730659504,0.8777658700093209,0.9368915999052237,0.7361097321417971
17,0.6314324578094787,0.880426438465038,0.9383104168772421,0.7408546059270424
18,0.6197798016619667,0.8880345281154116,0.9423558394093655,0.7416672459415847
19,0.6073652826962276,0.8951179093237436,0.946106711387927,0.7452250521164969
20,0.5958335246341636,0.8953202592700971,0.9462136435632967,0.7445020498026957
21,0.5840740421728012,0.9025780733262573,0.9500410903485649,0.7505673498811831
22,0.572765531217845,0.9119429721190444,0.9549570524944636,0.7553325866692506
23,0.5616381109768463,0.9185375549815626,0.9584036492829718,0.7541030494924191
24,0.550798255641064,0.9288398849952343,0.9637633968098154,0.758274034089804
25,0.5404488618828437,0.9317255069108455,0.9652592951764576,0.7615398864993235
26,0.5298435541449537,0.9376822544573722,0.9683399477247859,0.7634520154698178
27,0.520441284028228,0.9432890222983193,0.9712306741152781,0.7644452678853456
28,0.5110544367376435,0.9506619199098114,0.975018933064751,0.7680010115051132
29,0.501445501909768,0.9552129025715345,0.977349938663172,0.771104104515005
30,0.4928311282502517,0.9583305484206586,0.9789435879433341,0.7733867933327263
31,0.4836103799352221,0.9681981820722461,0.9839706204876535,0.77633861104256
32,0.4756447855815839,0.9706078188207266,0.9851943050898111,0.776761380842445
33,0.46751699750768444,0.9784716016318683,0.9891772347017139,0.7804368644840443
34,0.45907776194888406,0.9862821052382905,0.9931173672601188,0.7812327308298949
35,0.4515071462338946,0.9891770780161008,0.9945738173265211,0.7842307956942811
36,0.4445708873442325,0.996135518086078,0.9980658886640111,0.7871264855120171
37,0.43724791675143715,1.004938813566934,1.0024663653301207,0.7884528080890122
38,0.4301599076434294,1.007977769240193,1.003980960600616,0.7905592079386473
39,0.4232403852930825,1.0114538662518555,1.0057106275442982,0.7930922645587688
40,0.417447225198829,1.017175354633733,1.008551116534178,0.7960035648068104
41,0.410453076186132,1.0239798988564026,1.0119189190646922,0.7980383312924696
42,0.40489992191185314,1.0268085705371204,1.0133156322129167,0.7995480400409859
43,0.39834873090534,1.034916706577722,1.0173085601198395,0.8022706299182054
44,0.39294252837087446,1.0375312591189976,1.0185927838018258,0.8042000922848194
45,0.3873804789524214,1.0432411838756075,1.0213917876793288,0.8044937410983048
46,0.3822169485639094,1.0482302797399523,1.0238311773243138,0.8072538616988089
47,0.37671155788120353,1.052350391049275,1.0258413088779421,0.8099866819715906
48,0.3715963801906786,1.0554469718097004,1.0273494885899395,0.8114946213773135
49,0.3665593180660938,1.0632932462777216,1.0311611155387213,0.8113013070233767
