epoch,train_loss,val_loss,val_rmse,val_mae
0,1.4608270620615387,0.9224411137014337,0.9604379801533772,0.7657452217932184
1,0.8670487885671115,0.8758892678563494,0.9358895596728382,0.7451655449596796
2,0.827311473875827,0.86219909493657,0.9285467650570084,0.7351170693546445
3,0.8081592059606573,0.8593542885119339,0.9270136398994394,0.7334290305932727
4,0.7949198366717233,0.8591491157829012,0.9269029699672107,0.7360648283940939
5,0.7834766791841563,0.8551680462660798,0.9247529649809462,0.7316093381132149
6,0.7720129607548593,0.8567634390331335,0.9256151679033782,0.7318774623491177
7,0.7605557825435317,0.8577753925735625,0.9261616449236476,0.734660154045873
8,0.7488382443490816,0.8569495666035531,0.9257157050914793,0.7336484033177252
9,0.7365744621705063,0.8573299953723976,0.9259211604334519,0.7328695478649191
10,0.7239748594413374,0.8603987577897805,0.9275768204246938,0.7335746256286668
11,0.7112069378949131,0.8643156589218735,0.9296857850552476,0.7330722288431734
12,0.6976921380204648,0.8680850472782637,0.9317108174017117,0.7367622556343246
13,0.6842542953863138,0.8689939236408759,0.9321984357579417,0.7352224967388196
14,0.6707767340838188,0.8757355422363458,0.9358074279745997,0.7386763905617418
15,0.6573723635906892,0.8793350945543217,0.9377286892134564,0.7408116838798813
16,0.6441897223324727,0.8869536259383849,0.9417821541672962,0.7449267782671889
17,0.6312922714574515,0.8910860604146043,0.9439735485721397,0.7463913561123355
18,0.6184622811437006,0.8974415638028209,0.9473339241375717,0.7469292421186766
19,0.6058277985959808,0.9046813267459692,0.9511473738258643,0.7533671234094551
20,0.5934693400235279,0.912048178299615,0.9550121351517481,0.750934226114762
21,0.5815034895613489,0.9156102108544912,0.9568752326554332,0.7554209145254301
22,0.5698196104623733,0.9216308247513763,0.9600160544203524,0.7580639248619118
23,0.5585339114119456,0.9330639137838539,0.9659523351365975,0.7610484633615124
24,0.5475891214338009,0.9396582596496613,0.9693597163522985,0.7631012735433469
25,0.5367179089324697,0.9417206679193948,0.9704229324990166,0.7667765275883861
26,0.5262870828690202,0.9518059690612592,0.9756054372209871,0.770973704957994
27,0.5163312539783927,0.9574273057717217,0.9784821438045302,0.7732083507336506
28,0.5064279884172029,0.9627515702956718,0.9811990472575757,0.7735382498691388
29,0.49759740885019627,0.9723601223100201,0.9860832228095378,0.7788286313511857
30,0.4883555888859686,0.9786856696049115,0.9892854338116348,0.7795300857608476
31,0.4793703499603881,0.984804734545508,0.992373283893132,0.7846124417754108
32,0.47114433696214103,0.9919608689063877,0.9959723233971569,0.7846903767640436
33,0.4626068307626095,0.9984292107515816,0.9992142967282569,0.787599157704714
34,0.4545598641832249,1.0044744572367392,1.002234731609857,0.7908761119088331
35,0.44716630751339675,1.0104968113465924,1.0052347045964636,0.7931475967195326
36,0.43927988811513413,1.0172606579008674,1.0085934055870094,0.7945383672797853
37,0.43280571884012375,1.0213253580517145,1.0106064308624698,0.7978506367910786
38,0.425203168553207,1.0306997460700928,1.015233838081391,0.7995253038793005
39,0.41863878391275444,1.0327083787368319,1.0162226029458425,0.8029619367701337
40,0.4120618007369962,1.0373954485119228,1.0185261157672907,0.8030576855532702
41,0.40613972588669267,1.044304076673779,1.021911971050368,0.8059329694999889
42,0.3995656041804155,1.0532796774746147,1.0262941476541596,0.8073845325001281
43,0.3935390872934894,1.0544358392438318,1.026857263346147,0.8111294804665727
44,0.3879474309255062,1.0637519918932277,1.0313835328688192,0.8138232151668071
45,0.38240943704897834,1.0632274068551657,1.0311291901376176,0.8143815393860063
46,0.376628252759646,1.0714975714932629,1.0351316686378524,0.8160130717642069
47,0.37183009938891315,1.0756872353214002,1.0371534289863928,0.8173926107048282
48,0.3661990266469694,1.0808586426394142,1.03964351705228,0.818937008976406
49,0.361309121053678,1.0859629604528749,1.0420954660450108,0.8224334509320914
