epoch,memory_usage_mb,cpu_usage_percent,epoch_time_sec,loss,rmse,mae
0,562.17578125,27.1,33.30591583251953,1.4608270620615387,0.9604379801533772,0.7657452217932184
1,602.0546875,65.1,34.02968120574951,0.8670487885671115,0.9358895596728382,0.7451655449596796
2,603.69140625,66.1,34.36133790016174,0.827311473875827,0.9285467650570084,0.7351170693546445
3,605.0234375,64.9,32.69193482398987,0.8081592059606573,0.9270136398994394,0.7334290305932727
4,605.5859375,58.8,34.54227828979492,0.7949198366717233,0.9269029699672107,0.7360648283940939
5,606.609375,61.2,33.96067762374878,0.7834766791841563,0.9247529649809462,0.7316093381132149
6,607.1171875,56.3,32.58807826042175,0.7720129607548593,0.9256151679033782,0.7318774623491177
7,607.12890625,55.6,34.61124920845032,0.7605557825435317,0.9261616449236476,0.734660154045873
8,607.6171875,60.2,32.51477003097534,0.7488382443490816,0.9257157050914793,0.7336484033177252
9,608.25,58.0,36.63880801200867,0.7365744621705063,0.9259211604334519,0.7328695478649191
10,608.95703125,63.7,33.302818059921265,0.7239748594413374,0.9275768204246938,0.7335746256286668
11,609.53125,56.1,37.83228516578674,0.7112069378949131,0.9296857850552476,0.7330722288431734
12,610.1171875,63.9,32.872294425964355,0.6976921380204648,0.9317108174017117,0.7367622556343246
13,610.4609375,57.7,35.26380658149719,0.6842542953863138,0.9321984357579417,0.7352224967388196
14,611.26953125,59.0,35.2942533493042,0.6707767340838188,0.9358074279745997,0.7386763905617418
15,611.609375,58.0,35.78611183166504,0.6573723635906892,0.9377286892134564,0.7408116838798813
16,611.97265625,59.2,34.331542015075684,0.6441897223324727,0.9417821541672962,0.7449267782671889
17,612.3515625,58.3,34.92697262763977,0.6312922714574515,0.9439735485721397,0.7463913561123355
18,612.6171875,59.1,35.68710160255432,0.6184622811437006,0.9473339241375717,0.7469292421186766
19,612.87109375,58.0,35.29985427856445,0.6058277985959808,0.9511473738258643,0.7533671234094551
20,613.34375,59.0,34.33814239501953,0.5934693400235279,0.9550121351517481,0.750934226114762
21,613.83984375,58.5,28.522265911102295,0.5815034895613489,0.9568752326554332,0.7554209145254301
22,614.33984375,49.9,34.69574236869812,0.5698196104623733,0.9600160544203524,0.7580639248619118
23,614.60546875,57.7,35.59961175918579,0.5585339114119456,0.9659523351365975,0.7610484633615124
24,615.0078125,59.3,34.58639073371887,0.5475891214338009,0.9693597163522985,0.7631012735433469
25,615.73828125,60.0,35.01789665222168,0.5367179089324697,0.9704229324990166,0.7667765275883861
26,615.98828125,58.9,35.54956364631653,0.5262870828690202,0.9756054372209871,0.770973704957994
27,616.265625,59.6,32.59186244010925,0.5163312539783927,0.9784821438045302,0.7732083507336506
28,616.515625,55.2,29.291247129440308,0.5064279884172029,0.9811990472575757,0.7735382498691388
29,616.5234375,49.8,28.949683904647827,0.49759740885019627,0.9860832228095378,0.7788286313511857
30,616.5234375,49.8,33.57437014579773,0.4883555888859686,0.9892854338116348,0.7795300857608476
31,616.7734375,59.6,35.006895303726196,0.4793703499603881,0.992373283893132,0.7846124417754108
32,616.78515625,58.9,36.26606345176697,0.47114433696214103,0.9959723233971569,0.7846903767640436
33,617.28515625,60.6,36.73593306541443,0.4626068307626095,0.9992142967282569,0.787599157704714
34,617.78515625,59.8,36.09072804450989,0.4545598641832249,1.002234731609857,0.7908761119088331
35,618.2734375,59.1,34.54266142845154,0.44716630751339675,1.0052347045964636,0.7931475967195326
36,618.453125,59.7,34.746845960617065,0.43927988811513413,1.0085934055870094,0.7945383672797853
37,618.953125,59.5,35.56167793273926,0.43280571884012375,1.0106064308624698,0.7978506367910786
38,619.453125,59.5,37.857789039611816,0.425203168553207,1.015233838081391,0.7995253038793005
39,619.203125,61.5,36.054664611816406,0.41863878391275444,1.0162226029458425,0.8029619367701337
40,619.578125,59.3,31.87070918083191,0.4120618007369962,1.0185261157672907,0.8030576855532702
41,620.08203125,56.0,35.671321392059326,0.40613972588669267,1.021911971050368,0.8059329694999889
42,620.33203125,60.3,35.978825092315674,0.3995656041804155,1.0262941476541596,0.8073845325001281
43,620.55078125,58.9,35.04150915145874,0.3935390872934894,1.026857263346147,0.8111294804665727
44,620.80078125,58.5,28.53419518470764,0.3879474309255062,1.0313835328688192,0.8138232151668071
45,620.80078125,49.7,32.322216749191284,0.38240943704897834,1.0311291901376176,0.8143815393860063
46,621.05078125,56.1,35.586387634277344,0.376628252759646,1.0351316686378524,0.8160130717642069
47,621.55078125,58.9,36.22051978111267,0.37183009938891315,1.0371534289863928,0.8173926107048282
48,622.05078125,59.1,36.002612352371216,0.3661990266469694,1.03964351705228,0.818937008976406
49,622.31640625,59.6,35.55896496772766,0.361309121053678,1.0420954660450108,0.8224334509320914
