epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,mae
0,1.679023913802067e-05,1.679023913802067e-05,1.4028171395317124,0.9607268750241162,0.7656024853494146
1,1.6160717823269874e-05,3.295095696129054e-05,0.8660415018173352,0.935515551847846,0.7447545250116616
2,1.6455379116489982e-05,4.940633607778052e-05,0.8261727016724522,0.9274052853790681,0.7351866613687396
3,1.6635036905215035e-05,6.604137298299556e-05,0.8072077140420464,0.9251812714478672,0.7330014728279132
4,1.6592264405655315e-05,8.263363738865087e-05,0.7940285494473674,0.9246602705990755,0.7329234344064114
5,1.6049989071060125e-05,9.8683626459711e-05,0.7821269916822036,0.9236415792645671,0.7308120269108721
6,1.6708102862516844e-05,0.00011539172932222785,0.7709854898774533,0.9243515368155791,0.7322988890472649
7,1.6214588731083657e-05,0.0001316063180533115,0.7594920650903737,0.9245129859063704,0.72820332608082
8,1.6904930931054713e-05,0.00014851124898436623,0.747484691471088,0.9247871290805011,0.729326470347477
9,1.633292649370031e-05,0.00016484417547806655,0.7350518000699505,0.9274619141363413,0.7292034940057608
10,1.64845730963603e-05,0.00018132874857442686,0.7223640035701995,0.9251549024659644,0.7302523071107216
11,1.561363977408951e-05,0.00019694238834851638,0.7089345928664756,0.9271013515244283,0.7318957409813079
12,1.528391368554752e-05,0.0002122263020340639,0.6961836320318704,0.9290464878148963,0.7312078614491934
13,1.5464452010224795e-05,0.0002276907540442887,0.6827768071604089,0.931411260406561,0.7345937893508672
14,1.5329715013641843e-05,0.00024302046905793053,0.6694328052034487,0.9328965709546444,0.735821152301669
15,1.533688288023828e-05,0.0002583573519381688,0.6563916352387582,0.9353108209127499,0.7370657052460877
16,1.5314199151046964e-05,0.00027367155108921573,0.6433782817057434,0.939867291967479,0.7401627968612431
17,1.5327149306606975e-05,0.0002889987003958227,0.6309084845547446,0.9420195439974105,0.7430484759638464
18,1.5819851524021365e-05,0.0003048185519198441,0.6180776936425149,0.9443963024249737,0.74620590296155
19,1.6220327896958264e-05,0.00032103887981680236,0.6057548053860239,0.9491708015212236,0.7457716402138559
20,1.5722761128989082e-05,0.00033676164094579143,0.5935854110345656,0.9526311596253625,0.7513361984327529
21,1.6112571160654347e-05,0.0003528742121064458,0.5819385491315153,0.9552315716878198,0.75142405687457
22,1.6857698804142703e-05,0.0003697319109105885,0.5702237450929777,0.9584234600135797,0.7568443108331527
23,1.9347719203922043e-05,0.0003890796301145105,0.559172646896208,0.9636783024193063,0.7593635169072991
24,1.8924147465139502e-05,0.00040800377757965,0.5482766947500822,0.9647475271106287,0.7599651886519359
25,1.9707463886024655e-05,0.00042771124146567466,0.5376232521342171,0.9688180307505864,0.764901550544991
26,1.6587806405617922e-05,0.0004442990478712926,0.5272344426844044,0.9736300273947278,0.7677012522194558
27,1.773818847825999e-05,0.00046203723634955255,0.5172751712261432,0.9769809904762938,0.7697762296821964
28,1.7896867742827364e-05,0.0004799341040923799,0.5077139563984779,0.9796180704702595,0.7730273700628337
29,1.8009152056146984e-05,0.0004979432561485269,0.49831616779869525,0.9821746787751636,0.7753671709104663
30,1.679017388793534e-05,0.0005147334300364622,0.4892327304020076,0.9884803053043707,0.7779923943022746
31,1.671629724211605e-05,0.0005314497272785783,0.48086003261270405,0.9907492440787263,0.7796489014467606
32,1.65435657997337e-05,0.000547993293078312,0.4723198586751935,0.9940310684140036,0.7816661452144854
33,1.5898405364965745e-05,0.0005638916984432778,0.46382558107936117,0.9961642817103089,0.7850798346202278
34,1.593777006171566e-05,0.0005798294685049934,0.4558571700570284,0.9993492340265364,0.7895269448554963
35,1.6344927715415798e-05,0.0005961743962204092,0.448132260956589,1.001549466216281,0.7888208574771075
36,1.684174552554114e-05,0.0006130161417459503,0.4410217340708029,1.0066531711652518,0.7923957973525266
37,1.6603406515326796e-05,0.0006296195482612772,0.4336873785875652,1.0086209061332099,0.793723564786014
38,1.7815083136076702e-05,0.0006474346313973539,0.42684724653196854,1.0104236926581844,0.7971348403004802
39,1.6052615795219634e-05,0.0006634872471925735,0.41984065297216006,1.0147721984512506,0.7992997114526847
40,1.667541349670498e-05,0.0006801626606892785,0.41349317534204727,1.0154543281383306,0.8003343367106774
41,1.698611628015163e-05,0.0006971487769694301,0.40715985216924366,1.0202133809048606,0.8035113299119783
42,1.7861292984920817e-05,0.0007150100699543509,0.40134658600521583,1.0200167416903183,0.8046624393447689
43,1.8136095777750166e-05,0.0007331461657321011,0.3948374096847552,1.0247017105751577,0.8080418560100425
44,1.6902765528415993e-05,0.0007500489312605171,0.3896482031493338,1.0296139734234064,0.8094843925854184
45,1.8871872048238385e-05,0.0007689208033087554,0.38392286000697345,1.03042184052703,0.8125275161942555
46,1.7715454155144443e-05,0.0007866362574638999,0.3785904395705912,1.0319108119443514,0.8156468219249641
47,1.8062808867162883e-05,0.0008046990663310628,0.37329563729535986,1.034946364848409,0.8157469649269161
48,1.812148311178992e-05,0.0008228205494428527,0.36791052120165973,1.037372344321421,0.8166487117478278
49,2.384501332592031e-07,0.0008230589995761119,0.3635611333679899,1.0426501717792505,0.8207485146991202
