epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,val_loss,rmse,mae,time_sec,memory_mb,cpu_percent
36,1.7775648685838855e-07,7.806606186819892e-06,4.342878818511963,4.105626106262207,2.0262344824476233,1.6441336628161707,5.00822901725769,404.96484375,11.3
37,1.8189448404870229e-07,7.988500670868593e-06,4.405046463012695,4.047118663787842,2.0117451539472544,1.6316224889359296,5.012747764587402,405.15234375,9.7
38,1.9731677382729622e-07,8.185817444695889e-06,4.345653533935547,4.146819114685059,2.0363739190470183,1.654529390963587,5.0010621547698975,405.15625,9.4
39,1.8233064310242822e-07,8.368148087798318e-06,4.361268997192383,4.147196292877197,2.03646661480456,1.6582039085341087,4.98925256729126,405.15625,9.4
40,1.750681196267124e-07,8.54321620742503e-06,4.338388919830322,4.20158576965332,2.0497770671271422,1.6691772010348314,4.966590404510498,405.96875,10.7
41,1.8037009435226384e-07,8.723586301777294e-06,4.36556339263916,4.188734531402588,2.0466398456938824,1.6672482696436992,4.987031936645508,406.84765625,10.0
42,1.8099872774135082e-07,8.904585029518644e-06,4.37229585647583,4.189653396606445,2.0468642828806094,1.6678593872617307,4.993562936782837,407.09765625,11.0
43,1.8661455678195298e-07,9.091199586300598e-06,4.361131191253662,4.248691558837891,2.0612355266199804,1.68083274880597,4.991121292114258,407.90625,11.9
44,1.8110041672565178e-07,9.27230000302625e-06,4.305129528045654,4.173093318939209,2.042814990511616,1.6648487468633812,5.001096248626709,408.71484375,9.2
45,1.8706532085707472e-07,9.459365323883324e-06,4.34179162979126,4.198131561279297,2.048934214479908,1.6685739674313196,4.979413986206055,409.51953125,11.4
46,1.8067264230443835e-07,9.640037966187763e-06,4.301103591918945,4.187850475311279,2.046423761480687,1.6687429976331776,4.97990083694458,409.66015625,13.9
47,1.792837730715999e-07,9.819321739259362e-06,4.33198356628418,4.175381660461426,2.043375088571425,1.6630847175693488,4.99646258354187,409.66015625,10.5
48,1.8190980172022916e-07,1.000123154097959e-05,4.253916263580322,4.207629680633545,2.051250745154706,1.6770713338449887,5.2784600257873535,409.97265625,11.7
49,1.897952642473887e-07,1.019102680522698e-05,4.3029069900512695,4.267167091369629,2.0657122568301443,1.685474628915513,4.984163522720337,410.0,12.7
50,2.086818399288703e-07,1.039970864515585e-05,4.294113636016846,4.102001667022705,2.025339903838332,1.648077403866808,5.0423572063446045,410.42578125,11.1
