epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,mae
1,1.2574420909500847e-06,1.2574420909500847e-06,302.9319880558894,0.7129552578680057,0.6934159807642073
2,1.0689659595790043e-06,2.326408050529089e-06,286.8284935584435,0.7368901883315033,0.7165656987940558
3,1.0688926972510861e-06,3.395300747780175e-06,270.2867924616887,0.7722545473520003,0.7495906632463429
4,1.0601340945757588e-06,4.455434842355934e-06,262.3163862961989,0.8043339885562606,0.7791829738109821
5,1.0557351143098726e-06,5.5111699566658066e-06,257.19380657489484,0.8287675141514982,0.8027771894642327
6,1.0647704409665036e-06,6.57594039763231e-06,253.50833247258112,0.8394942625488134,0.8145282645718593
7,1.0614504036342198e-06,7.637390801266529e-06,250.19717641977164,0.8639198238516099,0.8392398121355932
8,1.0681190536862311e-06,8.70550985495276e-06,246.47976332444412,0.8839358050512004,0.8599492719020545
9,1.0635530176758038e-06,9.769062872628564e-06,243.8993154672476,0.9070977874161764,0.8836520102024822
10,1.0606932590496474e-06,1.0829756131678211e-05,240.9015608567458,0.9282108934062622,0.9052083704810316
11,1.0759583983783967e-06,1.1905714530056608e-05,237.26204505333533,0.9509593820065169,0.9284994513536698
12,1.0767013608820534e-06,1.2982415890938662e-05,234.11796335073618,0.9726707145229968,0.9506579989346402
13,1.065960698670781e-06,1.4048376589609443e-05,230.40098923903244,0.9934184794744586,0.9719829157539749
14,1.0594621593223787e-06,1.5107838748931823e-05,227.05905268742487,1.020531280257607,0.9990720349690234
15,1.0545652550525155e-06,1.616240400398434e-05,222.71910447340744,1.0452786433904557,1.0238284581167583
16,1.0613015367667198e-06,1.7223705540751057e-05,221.16507075383112,1.0658770154733577,1.0447979137056025
17,1.0641642945301767e-06,1.8287869835281233e-05,216.98735750638522,1.088185640461811,1.0672484681821583
18,1.072592681259473e-06,1.9360462516540706e-05,213.973145705003,1.1111709128557448,1.0905891882083518
19,1.075460629972745e-06,2.0435923146513452e-05,210.10716482309195,1.134100582842627,1.11361705606416
20,1.0696199578953447e-06,2.1505543104408798e-05,210.30623333270734,1.1547388480914451,1.1345670978154518
21,1.063864846470774e-06,2.2569407950879573e-05,206.59941922701321,1.175009025784496,1.1552327509275597
22,1.0659663522940424e-06,2.3635374303173617e-05,205.05792705829327,1.1966964655382515,1.1769253691579464
23,1.0737293904905446e-06,2.4709103693664163e-05,200.57080665001502,1.2181889564309438,1.1981345773394716
24,1.076543357488538e-06,2.57856470511527e-05,200.89586580716647,1.2378005314732612,1.2178413002167787
25,1.0573743575034712e-06,2.6843021408656173e-05,197.98495248647836,1.2571723774168928,1.2376184557990708
26,1.0644444194962588e-06,2.790746582815243e-05,198.74614891639123,1.2766596782761548,1.257212431420128
27,1.0654028437321338e-06,2.8972868671884566e-05,197.3562516432542,1.2958351763833582,1.276613400785378
28,1.0542350745234206e-06,3.0027103746407985e-05,195.98636099008414,1.3153401447187465,1.2959219601554686
29,1.0629678214412915e-06,3.109007156784928e-05,192.36607595590445,1.3334637468818686,1.31422673352317
30,1.068868302015469e-06,3.215893986986475e-05,191.13581143892728,1.352509406106615,1.3335625200099361
31,1.0731812386465052e-06,3.323212110851126e-05,190.5803422194261,1.371184233793904,1.3522155764954413
32,1.070816197390991e-06,3.430293730590225e-05,188.88770235501804,1.3890231923330145,1.3700820355722636
33,1.0607590067593608e-06,3.536369631266161e-05,186.47115736741287,1.4073949787746065,1.3884112248211526
34,1.077193876923441e-06,3.6440890189585054e-05,186.65326045109674,1.4243192370242859,1.4055687739684661
35,1.0725614977913372e-06,3.751345168737639e-05,186.27929100623498,1.4420816013263618,1.4235164703575838
36,1.0743843885183187e-06,3.858783607589471e-05,183.9098675067608,1.4600653802364352,1.441741854751959
37,1.0622847815334365e-06,3.9650120857428145e-05,179.95861346905048,1.4754439491906495,1.457043512750194
38,1.0767280436829377e-06,4.0726848901111084e-05,180.58101243239182,1.4923044039448554,1.4739008103994524
39,1.0626586345751463e-06,4.178950753568623e-05,180.6897747333233,1.5088293870131644,1.4903080582941635
40,1.0675781691326511e-06,4.285708570481888e-05,180.18045865572415,1.525477420421273,1.507107770290544
41,1.0588137799977377e-06,4.3915899484816615e-05,178.82281494140625,1.5416238931233137,1.5235075787849695
42,1.0675353564304663e-06,4.498343484124708e-05,176.26076918381912,1.5581710732538538,1.5400695805579847
43,1.0674661589779273e-06,4.605090100022501e-05,175.68133779672476,1.5734370855733293,1.5553564417830772
44,1.0737866761612627e-06,4.712468767638627e-05,175.13297565166766,1.588484585373573,1.570457614008416
45,1.0653764307258603e-06,4.8190064107112134e-05,174.98841388408954,1.6038340976150511,1.585956304217873
46,1.0683338639872283e-06,4.925839797109936e-05,172.3237527700571,1.619522378248502,1.6015981256396714
47,1.064084126535099e-06,5.032248209763446e-05,173.62569134051984,1.6346077024827441,1.6167657476041646
48,1.0690755262763917e-06,5.1391557623910856e-05,170.79178443321814,1.6496173348801533,1.6319002227792117
49,1.0600175872854342e-06,5.245157521119629e-05,170.20462857759915,1.6639473053397027,1.6465645268988938
50,1.0608249789380016e-06,5.351240019013429e-05,169.18310546875,1.6775895342664164,1.6602280978050041
