epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,mae
1,2.0027153876948795e-06,2.0027153876948795e-06,288.6391154697963,0.9142864799836368,0.89820979808848
2,1.8405586763301296e-06,3.8432740640250095e-06,272.3686777750651,0.9360174143154943,0.9200321026112153
3,1.7682260303703654e-06,5.611500094395375e-06,268.03597150530135,0.9937079765319891,0.9778716958073354
4,1.8254658631612495e-06,7.4369659575566245e-06,262.7964704604376,1.0478791332279336,1.0341172422572587
5,1.7904064093256938e-06,9.227372366882319e-06,256.5247848147438,1.104806951779779,1.0911017719528777
6,1.8191533273901786e-06,1.1046525694272497e-05,250.03763798304968,1.1636533443780326,1.151527090414401
7,1.7946031450553496e-06,1.2841128839327846e-05,245.45534170241584,1.2229192548260854,1.2105995413162565
8,1.8189451676776788e-06,1.4660074007005524e-05,239.84493927728562,1.286507825081016,1.2747279454897995
9,1.8241486897788535e-06,1.6484222696784377e-05,234.85564077468146,1.3431459836615924,1.331698133557403
10,1.7750177191989568e-06,1.8259240415983334e-05,230.71802448091051,1.4021287551593873,1.3914406679117917
11,1.8035954836933234e-06,2.0062835899676658e-05,227.68860081263952,1.4593647327225097,1.4488467682555881
12,1.7854977341549417e-06,2.18483336338316e-05,224.2396594456264,1.5074415486483193,1.4968516226666333
13,1.8395829119425517e-06,2.368791654577415e-05,221.00249390375046,1.5611496967134715,1.5508256849984696
14,1.796726051294965e-06,2.5484642597069115e-05,216.93729654947916,1.6141620374294716,1.6043890278258
15,1.8011768675732025e-06,2.7285819464642316e-05,214.00818216233026,1.662679228405196,1.6525611671474916
16,1.7948251953732162e-06,2.908064466001553e-05,210.9053192138672,1.7091817654449235,1.7002164245953535
17,1.8902460150346374e-06,3.097089067505017e-05,209.61418388003395,1.7527781044260389,1.7440834679588413
18,2.065863358228125e-06,3.3036754033278294e-05,207.06283405848913,1.7926620723477071,1.7839803545058182
19,1.7643743810851922e-06,3.480112841436349e-05,205.06163987659272,1.8315663366373274,1.823782843071964
20,1.893158786175144e-06,3.669428720053863e-05,203.4415541149321,1.8639815941215176,1.8558656422654953
21,1.7808817409837064e-06,3.847516894152234e-05,202.30311911446708,1.897066115762071,1.889169056724655
22,1.7594605649015149e-06,4.023462950642385e-05,200.98879187447685,1.923208385681222,1.915807405480526
23,1.767690504627888e-06,4.200232001105174e-05,199.4070547194708,1.9442522540812082,1.9370762913870814
24,1.7541139568989877e-06,4.3756433967950726e-05,198.6655173528762,1.9689334183215341,1.9617761395791975
25,1.7747544345283646e-06,4.553118840247909e-05,198.46383939470564,1.9841455326966748,1.9769517122733065
26,1.8363639768141466e-06,4.7367552379293235e-05,196.67197727021716,1.9963829508265198,1.9894197214630218
27,1.758360249120357e-06,4.912591262841359e-05,196.86947323027113,2.002763969190054,1.995823013130793
28,1.8007466091762472e-06,5.092665923758984e-05,196.2522735595703,2.015791706474287,2.008812100228817
29,1.7646339147255098e-06,5.2691293152315344e-05,195.51835577828544,2.019238407854632,2.012517948531427
30,1.755951302346934e-06,5.444724445466228e-05,194.7582510085333,2.027749643105717,2.0211817571808677
31,1.7587243010586957e-06,5.6205968755720975e-05,195.34592619396392,2.036762930980029,2.0302487071309585
32,1.7689298554637354e-06,5.797489861118471e-05,194.3636120387486,2.036994058766517,2.030312291131058
33,1.7498493236361042e-06,5.9724747934820814e-05,193.73735972813196,2.0424511470239137,2.0356438448158327
34,1.771451927085958e-06,6.149619986190678e-05,193.96895454043434,2.04509117945699,2.0386663848750453
35,1.7991706204946406e-06,6.329537048240141e-05,193.46785736083984,2.0445072576696024,2.0380471133180924
36,1.8695762884144429e-06,6.516494677081585e-05,193.24115843999954,2.0470754412913954,2.0403770524519658
37,1.8043026292243277e-06,6.696924940004019e-05,192.37949026198615,2.04955341462947,2.0433323652426116
38,1.8117484280153267e-06,6.878099782805551e-05,192.8891103835333,2.051512911379678,2.0450533725716507
39,1.7884172792044672e-06,7.056941510725998e-05,192.9536774044945,2.0507798716785315,2.0443629440209805
40,1.7903543953469537e-06,7.235976950260693e-05,192.80270585559663,2.053684399024434,2.046988085295106
41,1.8118899969826098e-06,7.417165949958953e-05,192.2302865527925,2.0517807741038623,2.045389933123233
42,1.7718813295960025e-06,7.594354082918554e-05,192.20271610078356,2.0521480740146734,2.0457892751431563
43,1.7912875450125589e-06,7.77348283741981e-05,192.5686175028483,2.053478139037513,2.0471218747100233
44,1.8283600647689699e-06,7.956318843896708e-05,192.63709004720053,2.053638072526278,2.0473133083232047
45,1.7738055174673215e-06,8.133699395643439e-05,191.82504472278413,2.052611379340679,2.046264875767778
46,1.7972071054733772e-06,8.313420106190777e-05,191.69315973917642,2.0549831068514193,2.04880095166837
47,1.7671769860935045e-06,8.490137804800128e-05,191.55021758306594,2.0532559832496022,2.046757311140803
48,1.7585984490586922e-06,8.665997649705997e-05,192.37418347313292,2.0568992413988556,2.0509744285644187
49,1.7905502077790058e-06,8.845052670483897e-05,191.65152522495814,2.055156724047665,2.048708922272639
50,1.7679025905903687e-06,9.021842929542935e-05,192.1670448666527,2.055273121944215,2.0489604268833332
