epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,mae
0,1.9769971773251095e-05,1.9769971773251095e-05,123.13160681346106,8.49381188946371,7.816220565680093
1,1.9383142116246855e-05,3.915311388949795e-05,118.17982482910156,8.17051547344349,7.815736266457932
2,1.9347176468214474e-05,5.850029035771243e-05,118.17152005150204,8.177043177089173,7.815712702232537
3,1.9401751661399836e-05,7.790204201911226e-05,118.20071386912512,8.200792224043091,7.817178939803959
4,1.9684715635120705e-05,9.758675765423296e-05,118.18716830299014,8.204809582275503,7.816671552889043
5,1.9704916411541473e-05,0.00011729167406577443,118.19706084236266,8.214114841950595,7.817086606533931
6,2.0309987059774727e-05,0.00013760166112554916,118.19364142039466,8.19070849717675,7.817599450960326
7,2.0317523238726295e-05,0.00015791918436427546,118.15976763528491,8.180928904987216,7.815994504997818
8,1.978580535308309e-05,0.00017770498971735854,118.13829718695746,8.176664935309455,7.815292241625748
9,1.9530417764078947e-05,0.00019723540748143749,118.13482980879526,8.195285095872286,7.8150391117839755
10,1.9398231654608768e-05,0.00021663363913604626,118.14382607596261,8.214623118948778,7.815906147911051
11,1.9548403304910684e-05,0.00023618204244095695,118.16232287694537,8.18630483507104,7.816366423262506
12,1.9647102583382246e-05,0.0002558291450243392,118.11377086336651,8.174372257707393,7.814701026725293
13,1.9988023632983936e-05,0.00027581716865732317,118.11213853624132,8.19574186921146,7.814532629338757
14,2.0201853445006708e-05,0.00029601902210232985,118.1357914758107,8.18442687874779,7.815487774599099
15,1.9662330615103822e-05,0.00031568135271743366,118.15545315212674,8.21836680244106,7.816207549641182
16,1.9714733925231927e-05,0.0003353960866426656,118.16392783513145,8.171977854199708,7.816324322746519
17,1.9894690297271102e-05,0.0003552907769399367,118.1542733813089,8.17962891252791,7.815997037239443
18,1.996304111900152e-05,0.0003752538180589382,118.13318549262152,8.180852604833918,7.814928627623084
19,1.9728670853996738e-05,0.000394982488912935,118.14535340808686,8.175745472797736,7.815221786767367
20,1.9802627769187848e-05,0.0004147851166821228,118.12130700974237,8.189551529030513,7.81390544729324
21,2.000539175142213e-05,0.00043479050843354494,118.12693120562841,8.192109917832205,7.814088336690175
22,2.1275689837984423e-05,0.0004560661982715294,118.12852623349144,8.191543883974635,7.81408372116997
23,2.029955188607877e-05,0.00047636575015760815,118.12825133308532,8.186708617824522,7.813913756900065
24,2.055002584337351e-05,0.0004969157760009817,118.12406473311167,8.162470276360846,7.814093623393286
25,2.1146433162667167e-05,0.0005180622091636489,118.15338546510726,8.16494222123416,7.8147970245646725
26,2.161446815558389e-05,0.0005396766773192327,118.12353358193049,8.18346553832458,7.813642584507063
27,1.9573983860099385e-05,0.0005592506611793321,118.13370865110367,8.192244326071272,7.814049317446027
28,1.966332800889957e-05,0.0005789139891882317,118.1086183578249,8.151285715115389,7.812892789943566
29,1.984911678655946e-05,0.0005987631059747911,118.08885011218842,8.1993054285207,7.811959098799194
30,1.9916142643252855e-05,0.0006186792486180439,118.10123673696367,8.206800257038047,7.812856190802123
31,1.9717320565373787e-05,0.0006383965691834177,118.09461333259704,8.16316239803673,7.812731905306581
32,1.976242069294799e-05,0.0006581589898763657,118.12640453520275,8.203398060619467,7.813909594825882
33,2.012826458225493e-05,0.0006782872544586207,118.13663930741568,8.188366913196155,7.814537559914748
34,1.9628952809821136e-05,0.0006979162072684418,118.13221728612506,8.181223212964778,7.814331020009602
35,1.961421523841907e-05,0.0007175304225068608,118.13123769608755,8.186631713054151,7.813896334909727
36,1.9493337957481995e-05,0.0007370237604643428,118.12837231348432,8.184939413332676,7.814039881288999
37,1.958030531972106e-05,0.0007566040657840639,118.07974315824963,8.183669169178746,7.8119414016267505
38,1.9934084755822104e-05,0.000776538150539886,118.07474263509114,8.191298470059584,7.811627179296621
39,2.1459993432034764e-05,0.0007979981439719208,118.10398949517145,8.182702371361724,7.812871773710648
40,2.027510047083699e-05,0.0008182732444427578,118.11736503479973,8.177157216051805,7.813375491749997
41,1.973606633406497e-05,0.0008380093107768228,118.1203369867234,8.176932199927295,7.813414070290387
42,1.9939311464890615e-05,0.0008579486222417134,118.13355049254402,8.183228239923913,7.813705178980672
43,2.0137732929580133e-05,0.0008780863551712936,118.118898664202,8.20564149882258,7.813166409745351
44,2.021167887965218e-05,0.0008982980340509457,118.09354376414466,8.182475437610176,7.811706164378267
45,2.0142894164625268e-05,0.000918440928215571,118.11679004487537,8.163688227020204,7.813702963751046
46,2.0782963629455377e-05,0.0009392238918450264,118.13122667585101,8.167697295823515,7.813863130373954
47,2.0267097700824852e-05,0.0009594909895458513,118.09933750213139,8.2002681793477,7.81242880648806
48,2.0139005260733013e-05,0.0009796299948065844,118.11144401913597,8.19527880357077,7.813199081464847
49,2.0121570129842e-05,0.0009997515649364265,118.13083321707589,8.192556100907314,7.813939575372207
