epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,rmse,recall,ndcg
1,2.3889007970935018e-06,2.3889007970935018e-06,142.79068209856925,0.9884911962608581,0.010398362748362748,0.006886301383095722
2,2.164821231365087e-06,4.553722028458589e-06,136.37355041503906,1.0215277245257304,0.008137251637251637,0.0063020939895678365
3,2.1237494040388718e-06,6.6774714324974605e-06,132.19777724587706,1.0882677931372788,0.010267338217338218,0.007820662321076338
4,2.05133978052982e-06,8.72881121302728e-06,128.44442491700664,1.173770069311937,0.010696897546897545,0.006875753209685929
5,2.0575986375411575e-06,1.0786409850568438e-05,125.01112677218646,1.2480960387494933,0.011918253968253969,0.00829424803823944
6,2.0313588256321417e-06,1.281776867620058e-05,121.66128260144116,1.3260737056086893,0.009524603174603175,0.00637446110906307
7,2.0230627723540058e-06,1.4840831448554585e-05,119.02846996600812,1.3954705038931279,0.010216738816738817,0.006606308808382879
8,2.0571681043459095e-06,1.6897999552900496e-05,116.35828070104475,1.4694689125519174,0.007418253968253968,0.005678873985248548
9,2.316236746619241e-06,1.9214236299519735e-05,114.54975123659393,1.5411705731579541,0.008552380952380952,0.0060998474409492305
10,2.133070903675604e-06,2.134730720319534e-05,112.15594337959966,1.6042445578385724,0.006501587301587302,0.004492969665441709
11,2.101258501016089e-06,2.344856570421143e-05,110.46942522398818,1.663433824165432,0.006144516594516594,0.0039035581810685717
12,2.160164977161625e-06,2.5608730681373055e-05,109.54632744422325,1.7176130341130182,0.004982539682539682,0.0035304898303434324
13,2.1653663085294157e-06,2.777409698990247e-05,108.031954658102,1.7714267477265728,0.0047571428571428565,0.003575840195738443
14,2.15016128016129e-06,2.992425827006376e-05,107.28639433369834,1.819571078047909,0.004327655677655678,0.003145698349739617
15,2.123881805870947e-06,3.2048140075934706e-05,105.92443274323051,1.859221832548265,0.0056468253968253975,0.004071148500863145
16,2.2087954016266295e-06,3.425693547756133e-05,105.27635657857861,1.899560209589191,0.0055357864357864365,0.0038632331884089818
17,2.173265334081266e-06,3.64302008116426e-05,104.28218674518654,1.92788647174521,0.004938095238095238,0.003167597850495936
18,2.1651866429705613e-06,3.859538745461316e-05,103.92764480861686,1.957221267787237,0.005604761904761904,0.00347925795511501
19,2.1593008901493796e-06,4.075468834476254e-05,103.6689607970108,1.9752469654902558,0.004693650793650793,0.0025906233512284858
20,2.244049918061295e-06,4.299873826282384e-05,103.27779618663901,1.994243164543022,0.004363492063492063,0.002756235970328282
21,2.176641510702269e-06,4.5175379773526104e-05,102.97187556881876,2.0074557156746162,0.00525,0.0036396751997550794
22,2.140174290521428e-06,4.7315554064047535e-05,102.22546761416825,2.018609398756233,0.004319047619047619,0.003059409841369475
23,2.1171001800931646e-06,4.94326542441407e-05,102.15001723611144,2.0288252723004834,0.004985714285714286,0.002790412796918064
24,2.175481517398069e-06,5.160813576153877e-05,102.11589953179896,2.039072029285253,0.00506904761904762,0.0035524924910544414
25,2.1605883044818284e-06,5.37687240660206e-05,101.92815958959817,2.0389506421923302,0.0045580086580086585,0.003008386848791939
26,2.199952973324412e-06,5.596867703934501e-05,101.42495163234733,2.046965754656957,0.006360317460317461,0.0050898789795066415
27,2.231543080201834e-06,5.820022011954684e-05,101.86725273358046,2.046006446346803,0.0012,0.0007497175591857096
28,2.2180018543966295e-06,6.0418221973943475e-05,101.24488753821018,2.0453024637845845,0.0033675324675324675,0.0023973723740634105
29,2.0816477602670578e-06,6.249986973421053e-05,101.411704385069,2.0504882932083563,0.0037166666666666667,0.0017455911666469036
30,2.1199258075228543e-06,6.461979554173339e-05,101.07985479591866,2.050039722729366,0.003935714285714286,0.0027970880415542033
31,2.0831358870918394e-06,6.670293142882522e-05,101.5190817477435,2.048832594200777,0.0020357142857142857,0.001270749272761483
32,2.1816318209630335e-06,6.888456324978825e-05,101.28296322794355,2.051404883022422,0.0035357142857142857,0.0025926497841738164
33,2.1649193695559095e-06,7.104948261934416e-05,101.08258526141827,2.0472298342111577,0.0026340048840048846,0.0018173150021486325
34,2.4256574978397313e-06,7.34751401171839e-05,100.87901279065736,2.0520522072530576,0.0013675324675324677,0.0008919762123189121
35,2.075250403767936e-06,7.555039052095183e-05,100.48412679638383,2.0580174269779428,0.0014857142857142857,0.0008099496830117565
36,2.18728879439272e-06,7.773767931534455e-05,100.93256807045118,2.053922201573936,0.0027857142857142855,0.0016531306084249233
37,2.0817667442734097e-06,7.981944605961797e-05,100.73694822774131,2.053931909812921,0.006641269841269841,0.004621044217841249
