epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,val_loss,rmse
1,7.3638844658032665e-06,7.3638844658032665e-06,1.5814769268035889,1.5990595817565918,1.2645392051002866
2,6.190451365032706e-06,1.3554335830835972e-05,1.237984538078308,1.6082253456115723,1.268158302197705
3,6.030623076121431e-06,1.9584958906957403e-05,1.1960409879684448,1.4862951040267944,1.2191370284555738
4,5.969570237584064e-06,2.5554529144541466e-05,1.1790977716445923,1.3237318992614746,1.1505353811469405
5,6.078407788951489e-06,3.163293693349295e-05,1.1695685386657715,1.3374217748641968,1.156469404248652
6,6.022002467780256e-06,3.765493940127321e-05,1.1631101369857788,1.3184404373168945,1.1482335713468637
7,6.067379046753836e-06,4.372231844802705e-05,1.1579866409301758,1.2587209939956665,1.1219274714928937
8,6.031304250030644e-06,4.975362269805769e-05,1.1542599201202393,1.292542576789856,1.1369004030464094
9,6.194107025488702e-06,5.594772972354639e-05,1.1508138179779053,1.303152322769165,1.1415570744549157
10,6.070557112486426e-06,6.201828683603282e-05,1.1478558778762817,1.2310070991516113,1.1095075879840979
11,6.0520161513611025e-06,6.807030298739393e-05,1.1452654600143433,1.2514839172363281,1.1186974726819463
12,5.99400806756535e-06,7.406431105495927e-05,1.1433453559875488,1.2500958442687988,1.1180768434303745
13,6.0894061869893835e-06,8.015371724194866e-05,1.1407279968261719,1.248477816581726,1.1173529542044476
14,6.088565493734496e-06,8.624228273568315e-05,1.1375741958618164,1.2348278760910034,1.1112280968858694
15,6.0234655095800365e-06,9.226574824526319e-05,1.135088562965393,1.2151089906692505,1.1023197382783663
16,6.378221587513111e-06,9.86439698327763e-05,1.132292628288269,1.2052875757217407,1.0978559778744288
17,6.1383469120332495e-06,0.00010478231674480955,1.130387306213379,1.1828149557113647,1.087572878743306
18,7.028312213813462e-06,0.00011181062895862302,1.1282474994659424,1.195802092552185,1.09352733815013
19,6.197907573584341e-06,0.00011800853653220736,1.1270705461502075,1.198222279548645,1.0946332295931835
20,7.339790879329223e-06,0.00012534832741153658,1.1246873140335083,1.2137401103973389,1.1016986819910337
21,5.58343199851368e-06,0.00013093175941005026,1.123046875,1.1817495822906494,1.0870830447600592
22,5.4572434598026385e-06,0.0001363890028698529,1.1222974061965942,1.1540998220443726,1.0742903751154418
23,5.473623706336972e-06,0.00014186262657618986,1.1209644079208374,1.1678613424301147,1.0806763336362348
24,5.706719737320712e-06,0.00014756934631351057,1.1199042797088623,1.1635513305664062,1.0786803601109294
25,5.530228890100257e-06,0.00015309957520361084,1.1191622018814087,1.153604507446289,1.0740598384677074
26,5.475262526002146e-06,0.00015857483772961298,1.1185717582702637,1.1504261493682861,1.072579147241186
27,5.513995199223954e-06,0.00016408883292883694,1.1174077987670898,1.1375575065612793,1.0665633606627463
28,5.549762811154293e-06,0.00016963859573999122,1.117101788520813,1.147162914276123,1.0710569103520464
29,5.485744213980212e-06,0.00017512433995397144,1.1165940761566162,1.166105031967163,1.079863382152513
30,5.534482304217147e-06,0.00018065882225818858,1.115535020828247,1.1354649066925049,1.065582050680807
31,5.52800246282355e-06,0.00018618682472101213,1.1149177551269531,1.1295727491378784,1.062813573679429
32,5.5355503802090714e-06,0.0001917223751012212,1.1139549016952515,1.1473388671875,1.0711390316131948
33,5.474037005826841e-06,0.00019719641210704805,1.1134223937988281,1.149080514907837,1.0719518389335914
34,5.457987176750512e-06,0.00020265439928379854,1.1133325099945068,1.1405311822891235,1.067956531525966
35,5.620590739969582e-06,0.00020827499002376812,1.1125885248184204,1.1426856517791748,1.068964664351962
36,5.477696474509716e-06,0.00021375268649827784,1.1118725538253784,1.1381690502166748,1.0668500622266615
37,5.456568937364619e-06,0.00021920925543564247,1.1110109090805054,1.1345596313476562,1.065157047148039
38,5.690903500970355e-06,0.00022490015893661283,1.110695719718933,1.1294633150100708,1.0627621079428726
39,5.62428204502393e-06,0.00023052444098163675,1.1099495887756348,1.1201637983322144,1.0583779288265505
40,8.546874957391884e-06,0.00023907131593902864,1.1100627183914185,1.137502908706665,1.0665376929432133
41,6.467138483017034e-06,0.0002455384544220457,1.1095662117004395,1.1322073936462402,1.0640523508105293
42,6.282291943354097e-06,0.00025182074636539975,1.1089928150177002,1.1189768314361572,1.0578170936995015
43,6.1965571177308805e-06,0.00025801730348313064,1.108284592628479,1.130980134010315,1.0634755864634922
44,6.21815904384872e-06,0.00026423546252697937,1.1085537672042847,1.117050051689148,1.056905823840224
45,6.096630300028893e-06,0.00027033209282700826,1.1080049276351929,1.1275699138641357,1.061871137933865
46,6.134347316125481e-06,0.00027646644014313375,1.1069543361663818,1.1309576034545898,1.0634649493573842
47,6.163084066949887e-06,0.00028262952421008366,1.1079081296920776,1.118349552154541,1.0575205058705095
48,6.266936540506192e-06,0.00028889646075058983,1.1068594455718994,1.1176691055297852,1.0571986451119921
49,6.32376942938644e-06,0.00029522023017997627,1.1068732738494873,1.1140143871307373,1.0554687175107063
50,6.236237860073282e-06,0.00030145646804004956,1.1066640615463257,1.115890622138977,1.056357336243256
