epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,val_loss,rmse
1,2.203966521153189e-06,2.203966521153189e-06,53.995811462402344,15.154084205627441,3.892824697377303
2,8.805389702955162e-07,3.084505491448705e-06,15.658397674560547,10.595911979675293,3.2551363706669876
3,8.500334801842859e-07,3.934538971632991e-06,12.002750396728516,8.35858154296875,2.8911212235439447
4,9.93221922011608e-07,4.927760893644599e-06,10.384353637695312,7.644798278808594,2.7649227601392656
5,1.1527398360771997e-06,6.080500729721798e-06,9.680624008178711,7.353368759155273,2.7117094420740964
6,9.032966742356197e-07,6.983797403957418e-06,9.326693534851074,7.17207670211792,2.6780734022307033
7,8.712946589425e-07,7.855092062899918e-06,9.110983848571777,7.276202201843262,2.6974436332471754
8,8.952388733953765e-07,8.750330936295294e-06,8.944185256958008,7.296252250671387,2.7011575842381874
9,8.649393294044497e-07,9.615270265699743e-06,8.834506034851074,7.041435718536377,2.6535703569810294
10,8.617047696276419e-07,1.0476975035327386e-05,8.617409706115723,7.353672027587891,2.711765409739396
11,8.722011198231856e-07,1.1349176155150572e-05,8.502067565917969,7.237470626831055,2.690254740047844
12,8.743612576422186e-07,1.222353741279279e-05,8.362957000732422,7.251081943511963,2.6927832804975917
13,8.754909834071968e-07,1.3099028396199986e-05,8.275235176086426,7.168147087097168,2.6773394699988353
14,9.566274568071658e-07,1.4055655853007152e-05,8.198728561401367,7.696372985839844,2.7742337860262185
15,9.181680209358012e-07,1.4973823873942954e-05,8.051559448242188,7.660969257354736,2.767845632446843
16,9.190292625455393e-07,1.5892853136488493e-05,8.0026216506958,7.738097190856934,2.781743593636248
17,8.63657090323489e-07,1.6756510226811983e-05,7.895219802856445,7.778762340545654,2.7890431052829174
18,9.636266866845091e-07,1.772013691349649e-05,7.8516058921813965,7.646030902862549,2.7651455890808645
19,1.0034382247462857e-06,1.8723575138242777e-05,7.7344255447387695,8.214066505432129,2.8660191465089015
20,8.457587411944374e-07,1.9569333879437215e-05,7.6411590576171875,8.400487899780273,2.898359526853108
21,8.782139956230468e-07,2.0447547875060263e-05,7.541079998016357,7.866219520568848,2.804678157405113
22,8.370347268955937e-07,2.1284582601955857e-05,7.469205856323242,8.052434921264648,2.8376811359373986
23,9.227467825271454e-07,2.2207329384483003e-05,7.362173080444336,8.263565063476562,2.8746416826798296
24,8.41975636262465e-07,2.3049305020745467e-05,7.293740749359131,8.679069519042969,2.946026035836346
25,9.437975172450157e-07,2.399310253799048e-05,7.205482006072998,9.315164566040039,3.05207539932177
26,9.001562956068481e-07,2.489325883359733e-05,7.18150520324707,9.799654960632324,3.1304402152349713
27,8.546308394651338e-07,2.5747889673062464e-05,7.108631610870361,9.655219078063965,3.107284934652181
28,1.0248362629347057e-06,2.677272593599717e-05,7.075591564178467,9.835177421569824,3.1361085823755337
29,8.412249033752265e-07,2.76139508393724e-05,7.0315070152282715,10.640557289123535,3.2619865867050213
30,8.913476538507733e-07,2.8505298493223173e-05,7.014214515686035,10.347050666809082,3.216683283363496
31,8.55647654058934e-07,2.9360946147282107e-05,6.974705219268799,10.139561653137207,3.1842678327858094
32,9.34191240988355e-07,3.0295137388270462e-05,6.947344779968262,10.20246696472168,3.1941300324203423
33,9.646509696872137e-07,3.125978835795768e-05,6.935041427612305,10.666382789611816,3.265942517514409
34,9.935888998981092e-07,3.2253377257855785e-05,6.918559551239014,11.180953979492188,3.343793326654087
35,9.924895994289427e-07,3.324586685728473e-05,6.874553203582764,10.381103515625,3.221972108295325
36,9.056294716934947e-07,3.415149632897822e-05,6.87062931060791,10.803072929382324,3.2868027457709186
37,1.3398858986604269e-06,3.549138222763865e-05,6.831204891204834,10.994063377380371,3.3157296437241053
38,9.981182665801847e-07,3.648950049421883e-05,6.838671684265137,10.183122634887695,3.191100673005987
39,8.441586864266882e-07,3.733365918064552e-05,6.84195613861084,11.2066650390625,3.34763576072513
40,7.374248590854566e-07,3.807108403973098e-05,6.804612159729004,11.233750343322754,3.3516785423526367
41,7.691705138316331e-07,3.884025455356261e-05,6.803714752197266,10.957385063171387,3.3101938721344943
42,7.799342838176906e-07,3.96201888373803e-05,6.790337562561035,10.734063148498535,3.2762881053515387
43,7.580029858683387e-07,4.0378191823248636e-05,6.7854108810424805,9.717042922973633,3.1172171828247244
44,8.201288909146391e-07,4.1198320714163276e-05,6.793426036834717,10.984903335571289,3.3143480634063027
45,8.116041956935866e-07,4.2009924909856864e-05,6.760281085968018,10.677824974060059,3.26769411239416
46,8.443627709630954e-07,4.285428768081996e-05,6.753322124481201,10.069231033325195,3.17320508035439
47,8.50965910234287e-07,4.3705253591054245e-05,6.746573448181152,10.278693199157715,3.2060401861964416
48,8.414705058922707e-07,4.4546724096946516e-05,6.74369478225708,9.949420928955078,3.1542704305008327
49,1.3187146746782077e-06,4.586543877162472e-05,6.734384059906006,9.583599090576172,3.0957389244899214
50,1.1333398778382523e-06,4.6998778649462974e-05,6.717806339263916,9.970297813415527,3.157577625924921
