epoch,epoch_emissions_kg,cumulative_emissions_kg,loss,val_loss,rmse,mae,time_sec,memory_mb,cpu_percent
20,7.770641527103648e-07,1.6579792930648945e-05,7.300552845001221,14.01179027557373,3.743232560861343,3.3556021587066933,5.6577770709991455,448.41015625,18.8
21,8.00652922561585e-07,1.7380445853210528e-05,7.260401725769043,11.956363677978516,3.457797371910593,3.060806750439463,5.72504734992981,448.69140625,17.3
22,7.558015238297008e-07,1.813624737704023e-05,7.226536273956299,12.850263595581055,3.584726370905196,3.19318644186334,5.642449855804443,449.6640625,17.5
23,8.783746339793651e-07,1.9014622011019593e-05,7.151187419891357,12.27000904083252,3.5028571620671043,3.1092273013304608,5.801600933074951,450.60546875,17.2
24,8.106017232915827e-07,1.9825223734311176e-05,7.166818618774414,12.99826717376709,3.605310911254126,3.213387370853684,5.81562614440918,451.60546875,23.2
25,7.335258769076693e-07,2.0558749611218844e-05,7.093031883239746,11.800554275512695,3.4351934308962395,3.036193270098219,5.744896650314331,452.50390625,30.3
26,7.484085170081875e-07,2.1307158128227032e-05,7.078947067260742,13.23002815246582,3.6373105392922254,3.249083668096855,5.671277284622192,453.484375,17.6
27,7.113200219679882e-07,2.201847815019502e-05,7.067861080169678,11.573180198669434,3.4019375468863564,3.0037609145229918,5.624405860900879,453.73046875,14.5
28,7.037374078950589e-07,2.272221555809008e-05,7.030909538269043,12.528696060180664,3.53958986283037,3.1441838772574373,5.593467950820923,454.7265625,21.7
29,7.129244194503981e-07,2.3435139977540476e-05,7.009103775024414,11.830073356628418,3.4394872058275054,3.0423036250306765,5.616228342056274,455.7578125,17.5
30,7.384465370483835e-07,2.417358651458886e-05,6.997509479522705,11.498664855957031,3.390967974545452,2.992348424845674,5.62888765335083,456.75390625,19.4
31,7.431679747477305e-07,2.491675448933659e-05,6.959997177124023,12.657548904418945,3.5577449722397576,3.1669083985379567,5.666741132736206,457.69921875,18.0
32,8.147503578516643e-07,2.5731504847188256e-05,6.967383861541748,12.420702934265137,3.524301850390525,3.1310456247162723,5.703146696090698,458.703125,24.0
33,7.107654866820438e-07,2.64422703338703e-05,6.940582275390625,12.923991203308105,3.5949952089812833,3.2041078716676377,5.623223066329956,458.87890625,17.9
34,7.099942819637733e-07,2.715226461583407e-05,6.928860664367676,13.265019416809082,3.6421173077214704,3.253166252550128,5.6179890632629395,459.87890625,17.1
35,7.518938113876583e-07,2.790415842722173e-05,6.919485092163086,12.327945709228516,3.5111173511164426,3.117197524413745,5.730361223220825,460.87109375,18.5
36,7.465155634241287e-07,2.8650673990645858e-05,6.8858137130737305,12.289529800415039,3.5056426105426786,3.112735948896772,5.645148754119873,461.80078125,17.8
37,7.061175037975202e-07,2.935679149444338e-05,6.888483047485352,11.208456993103027,3.347903366456461,2.9470170905169253,5.597742319107056,462.30078125,15.2
38,7.427733839062267e-07,3.0099564878349606e-05,6.888597011566162,11.362714767456055,3.3708625154939127,2.9705118042040946,5.605126619338989,463.3046875,16.9
39,7.225857183388576e-07,3.0822150596688464e-05,6.847301959991455,12.02051067352295,3.467060601873529,3.0720092177744633,5.5970139503479,464.3671875,21.1
40,7.000303082700022e-07,3.152218090495847e-05,6.848875045776367,12.588061332702637,3.547965776203206,3.155021626021609,5.626065969467163,465.29296875,15.3
41,7.052259139059811e-07,3.2227406818864445e-05,6.831292152404785,12.520883560180664,3.538486073209414,3.1464521285689107,5.614370107650757,466.35546875,15.3
