epoch,memory_usage_mb,cpu_usage_percent,epoch_time_sec,loss,rmse,mae
0,497.296875,17.9,11.999809265136719,2.8985051560879955,1.257664438367154,0.9351370750792383
1,515.58984375,35.4,12.832037210464478,1.4786980349643417,1.2240163331891432,0.9117483632785277
2,518.09375,42.6,12.737654447555542,1.4194048762908287,1.2162598065601324,0.9053833981967778
3,520.265625,41.6,13.51199984550476,1.3811024440152115,1.2076642353724933,0.8967283207481448
4,520.51171875,46.0,12.870616436004639,1.3382978279030413,1.1919208425054484,0.8842693657068059
5,521.4609375,39.6,14.667344808578491,1.2888606427339593,1.1736829195519034,0.8699912885786375
6,522.28515625,52.7,13.534553527832031,1.2337547865416598,1.1559120299923376,0.8570022599037636
7,523.078125,47.1,13.164251565933228,1.1882668397824208,1.1443168877345786,0.8455167283794722
8,523.33984375,43.3,12.933403730392456,1.1503368342591156,1.135692019109559,0.839629865094507
9,513.3203125,43.8,13.140578746795654,1.1230384464638332,1.1274677736536545,0.8343977653722454
10,514.8984375,45.9,13.09080457687378,1.0965337325135747,1.1233758185695062,0.832039504443152
11,515.53125,43.8,13.08553409576416,1.0730953215693981,1.1211883848330848,0.8298135581433101
12,515.99609375,43.4,11.934972047805786,1.0523599768503615,1.1161219012739347,0.825428934354769
13,515.8125,37.3,11.631309270858765,1.0291643656377876,1.1113471061580789,0.8247955166776336
14,516.39453125,34.5,12.177534341812134,1.0096888405776623,1.1098508427496854,0.8252953862305933
15,516.6640625,38.5,12.985522985458374,0.9897170778239156,1.1035152292404051,0.8179869792985692
16,517.06640625,41.2,11.905317783355713,0.9695625047120373,1.0991104771664093,0.8149523297160268
17,517.62890625,37.2,11.802990913391113,0.9510006585432024,1.0989825128395805,0.8162831139332296
18,517.890625,35.4,12.044396162033081,0.9324001327885172,1.0909297845146209,0.8112985934048733
19,517.8984375,36.7,11.885345458984375,0.9150012004975154,1.0895364705040929,0.8100205300751769
20,518.1484375,35.7,11.954791784286499,0.8985172482666984,1.0850846343215645,0.8091057245314829
21,518.6484375,34.9,11.811309576034546,0.8808363169191951,1.0811529376777995,0.8043192046129414
22,518.66015625,34.7,11.874624490737915,0.8659790103454695,1.0776481618894087,0.8020578044653028
23,518.41015625,35.2,11.923374891281128,0.8512629042912365,1.0752161377459335,0.8020866562585114
24,518.7421875,33.9,12.045771360397339,0.8377895724488587,1.0765581074000707,0.8047207998975029
25,518.73828125,34.8,11.897534132003784,0.825223148277018,1.0720843167064227,0.8033430105126368
26,519.01171875,34.3,11.921311140060425,0.8119226657466909,1.0700187613121188,0.8003160026332402
27,518.76171875,34.6,11.849273204803467,0.7986649014122819,1.067789224636386,0.8003805195244204
28,519.015625,33.8,11.979870557785034,0.7871894546739622,1.066006334636792,0.7959833207400291
29,519.69921875,35.4,11.956054210662842,0.775790576818024,1.0652625149059654,0.7981484841815942
30,520.328125,37.4,12.889195442199707,0.764671836398575,1.061721916107221,0.794340244530397
31,520.7265625,33.9,11.951253890991211,0.7544993532134757,1.0590363654677915,0.7928340051349955
32,520.9765625,35.9,12.082684516906738,0.7443372735113839,1.0587687818386942,0.7940618874454818
33,521.234375,35.5,11.882962226867676,0.7334221561554172,1.0600628014710811,0.7935530446835307
34,521.5703125,34.1,11.875121831893921,0.7241347711302966,1.058784192902419,0.7936191923802624
35,521.58203125,34.7,12.063836336135864,0.717205909738622,1.0517945201426617,0.7888606839486778
36,521.83203125,36.5,12.059470176696777,0.7060960391472619,1.0538301078511665,0.7910358952271569
37,522.33203125,36.1,11.971412897109985,0.6986585815623537,1.0553560824260855,0.7914286366676634
38,522.5625,34.8,11.881682634353638,0.6892015756443205,1.0505300765477559,0.7887263649617361
39,522.81640625,34.6,11.89979338645935,0.6811295536718301,1.0556018842764516,0.7900045150814772
40,522.81640625,34.2,12.01596188545227,0.6729435829043403,1.0520349543857668,0.7895983799791306
41,522.81640625,36.0,11.941919565200806,0.6661340874102182,1.0514623311603972,0.7903618974218943
42,522.81640625,34.4,11.930007696151733,0.6595197548484413,1.0505968288778966,0.789657477702204
43,523.06640625,34.3,12.016985177993774,0.6520189434801607,1.0492407094459675,0.7885689160843609
44,523.06640625,36.7,11.974222898483276,0.644174128659906,1.0513198083676436,0.7891461742478353
45,523.06640625,35.4,11.904999732971191,0.6381624737826698,1.0518893688449826,0.7920212609055195
46,523.06640625,35.0,11.941736459732056,0.6306589720901542,1.0513905128302294,0.79063872257092
47,523.06640625,35.4,11.946568727493286,0.6250383554493655,1.0521153460228296,0.7915159235224885
48,523.06640625,34.9,12.072269916534424,0.6193068751425485,1.0480339685104583,0.7877918895077781
49,523.08984375,35.3,12.012025594711304,0.612320433817701,1.0496444913980263,0.790791340173968
